address,number,street,unit,city,state,zip,latitude,longitude,residential_proof,nearest_parcel_land_use,distance_m,parcel_id
"3190 ST BERNARD CIR, Columbus, OH, 43232",3190,ST BERNARD CIR,,Columbus,OH,43232,39.912489,-82.8509884,nearest parcel (within 7m) LANDUSE 510,510,7.0,010-239775
"520 LITTLE BROOK WAY, Columbus, OH, 43232",520,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3154 ROTUNDA CT N, Columbus, OH, 43232",3154,ROTUNDA CT N,,Columbus,OH,43232,39.9271462,-82.9086147,nearest parcel (within 15m) LANDUSE 520,520,14.5,010-138351
"5604 HIBERNIA DR, Columbus, OH, 43232",5604,HIBERNIA DR,,Columbus,OH,43232,39.9529914,-82.8510753,nearest parcel (within 43m) LANDUSE 511,511,43.5,010-129672
"5803 HALLRIDGE CIR, Columbus, OH, 43232",5803,HALLRIDGE CIR,,Columbus,OH,43232,39.9474288,-82.8430292,nearest parcel (within 7m) LANDUSE 550,550,7.1,010-183227
"672 LITTLE BROOK WAY, Columbus, OH, 43232",672,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5840 HALLRIDGE CIR C, Columbus, OH, 43232",5840,HALLRIDGE CIR,C,Columbus,OH,43232,39.9476057,-82.8420212,nearest parcel (within 5m) LANDUSE 550,550,5.4,010-183246
"5069 REFUGEE RD, Columbus, OH, 43232",5069,REFUGEE RD,,Columbus,OH,43232,39.9213399,-82.8553303,nearest parcel (within 32m) LANDUSE 510,510,32.3,530-139960
"74 LITTLE BROOK WAY, Columbus, OH, 43232",74,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3213 ST BERNARD CIR, Columbus, OH, 43232",3213,ST BERNARD CIR,,Columbus,OH,43232,39.9121386,-82.8515784,nearest parcel (within 17m) LANDUSE 510,510,17.0,010-239758
"4008 VERONIA LN, Columbus, OH, 43232",4008,VERONIA LN,,Columbus,OH,43232,39.9173778,-82.8881396,nearest parcel (within 18m) LANDUSE 510,510,18.3,010-282649
"1429 IDLEWOOD DR, Columbus, OH, 43232",1429,IDLEWOOD DR,,Columbus,OH,43232,39.9481755,-82.8325182,nearest parcel (within 5m) LANDUSE 510,510,4.8,550-156100
"198 LITTLE BROOK WAY, Columbus, OH, 43232",198,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"782 LITTLE BROOK WAY, Columbus, OH, 43232",782,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"1317 ORCHARD PARK DR, Columbus, OH, 43232",1317,ORCHARD PARK DR,,Columbus,OH,43232,39.9513158,-82.8423951,nearest parcel (within 3m) LANDUSE 551,551,2.7,010-272119
"786 LITTLE BROOK WAY, Columbus, OH, 43232",786,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"844 LITTLE BROOK WAY, Columbus, OH, 43232",844,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"1979 BAIRSFORD DR, Columbus, OH, 43232",1979,BAIRSFORD DR,,Columbus,OH,43232,39.9376369,-82.8468066,nearest parcel (within 53m) LANDUSE 520,520,52.8,010-148332
"472 LITTLE BROOK WAY, Columbus, OH, 43232",472,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3317 BRANFORD, Columbus, OH, 43232",3317,BRANFORD,,Columbus,OH,43232,39.9111823,-82.8457831,nearest parcel (within 3m) LANDUSE 510,510,3.4,010-264954
"572 LITTLE BROOK WAY, Columbus, OH, 43232",572,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5065 BOTSFORD DR, Columbus, OH, 43232",5065,BOTSFORD DR,,Columbus,OH,43232,39.929827,-82.8573327,nearest parcel (within 27m) LANDUSE 510,510,26.8,010-136007
"5883 LITTLE BROOK WAY, Columbus, OH, 43232",5883,LITTLE BROOK WAY,,Columbus,OH,43232,39.9452345,-82.842323,nearest parcel (within 7m) LANDUSE 520,520,7.3,010-213552
"3207 WABASH CT N, Columbus, OH, 43232",3207,WABASH CT N,,Columbus,OH,43232,39.9267331,-82.9072905,nearest parcel (within 30m) LANDUSE 510,510,30.3,010-138347
"5568 HIBERNIA DR B, Columbus, OH, 43232",5568,HIBERNIA DR,B,Columbus,OH,43232,39.9531839,-82.8513096,nearest parcel (within 14m) LANDUSE 511,511,14.3,010-129672
"2134 COURTRIGHT RD, Columbus, OH, 43232",2134,COURTRIGHT RD,,Columbus,OH,43232,39.9288552,-82.8976732,nearest parcel (within 47m) LANDUSE 511,511,47.1,010-118861
"1458 WALSHIRE DR N, Columbus, OH, 43232",1458,WALSHIRE DR N,,Columbus,OH,43232,39.9472657,-82.8480788,nearest parcel (within 24m) LANDUSE 510,510,23.5,010-139093
"2510 KIMBERLY PKWY E UNIT 307, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 307,Columbus,OH,43232,39.9227157,-82.884469,nearest parcel (within 31m) LANDUSE 552,552,31.2,010-191619
"2046 PINE GROVE LN, Columbus, OH, 43232",2046,PINE GROVE LN,,Columbus,OH,43232,39.936052,-82.8591883,nearest parcel (within 53m) LANDUSE 510,510,53.4,010-127383
"5793 HALLRIDGE CIR, Columbus, OH, 43232",5793,HALLRIDGE CIR,,Columbus,OH,43232,39.947689,-82.8432267,nearest parcel (within 9m) LANDUSE 550,550,9.2,010-183200
"2336 SUNSHINE PL, Columbus, OH, 43232",2336,SUNSHINE PL,,Columbus,OH,43232,39.9259213,-82.8901209,nearest parcel (within 17m) LANDUSE 520,520,16.5,010-182216
"3182 EASTHAVEN DR S, Columbus, OH, 43232",3182,EASTHAVEN DR S,,Columbus,OH,43232,39.9249716,-82.9078186,nearest parcel (within 2m) LANDUSE 550,550,2.4,010-162967
"492 LITTLE BROOK WAY, Columbus, OH, 43232",492,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5200 CEDAR DR K, Columbus, OH, 43232",5200,CEDAR DR,K,Columbus,OH,43232,39.936009,-82.854148,nearest parcel (within 24m) LANDUSE 510,510,24.5,010-127403
"2315 RANDY CT, Columbus, OH, 43232",2315,RANDY CT,,Columbus,OH,43232,39.924603,-82.8983547,nearest parcel (within 12m) LANDUSE 520,520,11.6,010-149976
"3964 RIVERCREEK BAY WAY, Columbus, OH, 43232",3964,RIVERCREEK BAY WAY,,Columbus,OH,43232,39.9247676,-82.891965,nearest parcel (within 36m) LANDUSE 510,510,35.7,010-182229
"1861 MISTY WAY, Columbus, OH, 43232",1861,MISTY WAY,,Columbus,OH,43232,39.9429024,-82.8381565,nearest parcel (within 6m) LANDUSE 550,550,6.3,550-198887
"3776 KIMBERLY PKWY N, Columbus, OH, 43232",3776,KIMBERLY PKWY N,,Columbus,OH,43232,39.9223212,-82.8953633,nearest parcel (within 20m) LANDUSE 550,550,19.6,010-209608
"740 LITTLE BROOK WAY, Columbus, OH, 43232",740,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3928 LAUREL LN, Columbus, OH, 43232",3928,LAUREL LN,,Columbus,OH,43232,39.9228784,-82.891284,nearest parcel (within 41m) LANDUSE 550,550,41.4,010-164956
"5896 LITTLE BROOK WAY, Columbus, OH, 43232",5896,LITTLE BROOK WAY,,Columbus,OH,43232,39.9454541,-82.8417388,nearest parcel (within 6m) LANDUSE 550,550,5.7,010-190569
"2256 SUNSHINE PL, Columbus, OH, 43232",2256,SUNSHINE PL,,Columbus,OH,43232,39.9269883,-82.8903587,nearest parcel (within 45m) LANDUSE 520,520,44.7,010-182211
"5052 COVENTRY CT N C, Columbus, OH, 43232",5052,COVENTRY CT N,C,Columbus,OH,43232,39.9390037,-82.8590888,nearest parcel (within 42m) LANDUSE 510,510,42.2,010-127364
"5849 REDAPPLE RIDGE, Columbus, OH, 43232",5849,REDAPPLE RIDGE,,Columbus,OH,43232,39.9435034,-82.8429528,nearest parcel (within 6m) LANDUSE 551,551,5.7,010-186838
"620 LITTLE BROOK WAY, Columbus, OH, 43232",620,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3440 WESTPOINT DR, Columbus, OH, 43232",3440,WESTPOINT DR,,Columbus,OH,43232,39.9190457,-82.9047887,nearest parcel (within 12m) LANDUSE 520,520,12.1,010-172688
"5801 HALLRIDGE CIR, Columbus, OH, 43232",5801,HALLRIDGE CIR,,Columbus,OH,43232,39.9474341,-82.8431077,nearest parcel (within 1m) LANDUSE 550,550,1.5,010-183227
"3161 WABASH CT S, Columbus, OH, 43232",3161,WABASH CT S,,Columbus,OH,43232,39.9252635,-82.9083551,nearest parcel (within 28m) LANDUSE 520,520,28.1,010-138340
"386 LITTLE BROOK WAY, Columbus, OH, 43232",386,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3552 ARIEL DR, Columbus, OH, 43232",3552,ARIEL DR,,Columbus,OH,43232,39.9240263,-82.898108,nearest parcel (within 29m) LANDUSE 520,520,29.5,010-149975
"2241 SUNSHINE PL, Columbus, OH, 43232",2241,SUNSHINE PL,,Columbus,OH,43232,39.9272315,-82.8910719,nearest parcel (within 30m) LANDUSE 520,520,30.3,010-182210
"3770 KIMBERLY PKWY N, Columbus, OH, 43232",3770,KIMBERLY PKWY N,,Columbus,OH,43232,39.9221935,-82.8955669,nearest parcel (within 41m) LANDUSE 550,550,40.7,010-209608
"1578 LONSDALE RD, Columbus, OH, 43232",1578,LONSDALE RD,,Columbus,OH,43232,39.9455512,-82.849271,nearest parcel (within 44m) LANDUSE 510,510,43.5,010-127170
"3461 COURTRIGHT LN, Columbus, OH, 43232",3461,COURTRIGHT LN,,Columbus,OH,43232,39.9256314,-82.8999056,nearest parcel (within 19m) LANDUSE 510,510,19.4,010-149642
"3441 WESTPOINT DR, Columbus, OH, 43232",3441,WESTPOINT DR,,Columbus,OH,43232,39.9187392,-82.9048117,nearest parcel (within 16m) LANDUSE 520,520,16.1,010-172689
"5608 HIBERNIA DR A, Columbus, OH, 43232",5608,HIBERNIA DR,A,Columbus,OH,43232,39.9529713,-82.8512464,nearest parcel (within 37m) LANDUSE 511,511,36.5,010-129672
"2510 KIMBERLY PKWY E UNIT 108, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 108,Columbus,OH,43232,39.9226626,-82.8845318,nearest parcel (within 36m) LANDUSE 550,550,36.4,010-191617
"5370 YORKSHIRE TERRACE DR F, Columbus, OH, 43232",5370,YORKSHIRE TERRACE DR,F,Columbus,OH,43232,39.944779,-82.8517602,nearest parcel (within 27m) LANDUSE 550,550,27.3,010-145306
"5950 REFUGEE RD, Columbus, OH, 43232",5950,REFUGEE RD,,Columbus,OH,43232,39.9187337,-82.8398936,nearest parcel (within 25m) LANDUSE 510,510,24.8,010-231974
"3489 COURTRIGHT LN, Columbus, OH, 43232",3489,COURTRIGHT LN,,Columbus,OH,43232,39.9251988,-82.899481,nearest parcel (within 10m) LANDUSE 510,510,10.1,010-149605
"710 LITTLE BROOK WAY, Columbus, OH, 43232",710,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"770 LITTLE BROOK WAY, Columbus, OH, 43232",770,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"1743 SUNAPPLE WAY, Columbus, OH, 43232",1743,SUNAPPLE WAY,,Columbus,OH,43232,39.9450337,-82.8434632,nearest parcel (within 8m) LANDUSE 550,550,8.4,010-186884
"5774 HALLRIDGE CIR, Columbus, OH, 43232",5774,HALLRIDGE CIR,,Columbus,OH,43232,39.9481562,-82.8439994,nearest parcel (within 7m) LANDUSE 550,550,7.0,010-183178
"5883 MORRISSEY ST, Columbus, OH, 43232",5883,MORRISSEY ST,,Columbus,OH,43232,39.91375,-82.8385352,nearest parcel (within 23m) LANDUSE 550,550,22.8,530-274017
"3021 BRIAR RIDGE RD, Columbus, OH, 43232",3021,BRIAR RIDGE RD,,Columbus,OH,43232,39.9117623,-82.9012495,nearest parcel (within 9m) LANDUSE 510,510,9.3,530-238510
"5856 HALLRIDGE CIR, Columbus, OH, 43232",5856,HALLRIDGE CIR,,Columbus,OH,43232,39.9471339,-82.8422859,nearest parcel (within 9m) LANDUSE 550,550,9.0,010-183267
"1824 QUARRY RIDGE DR, Columbus, OH, 43232",1824,QUARRY RIDGE DR,,Columbus,OH,43232,39.9437966,-82.8406026,nearest parcel (within 16m) LANDUSE 520,520,15.5,010-180587
"130 LITTLE BROOK WAY, Columbus, OH, 43232",130,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3238 ST BERNARD CIR, Columbus, OH, 43232",3238,ST BERNARD CIR,,Columbus,OH,43232,39.9116625,-82.8510769,nearest parcel (within 5m) LANDUSE 510,510,4.9,010-239769
"5886 LITTLE BROOK WAY, Columbus, OH, 43232",5886,LITTLE BROOK WAY,,Columbus,OH,43232,39.9456338,-82.8420442,nearest parcel (within 11m) LANDUSE 550,550,10.7,010-207067
"1550 BANDERA CT, Columbus, OH, 43232",1550,BANDERA CT,,Columbus,OH,43232,39.94645,-82.847601,nearest parcel (within 25m) LANDUSE 510,510,25.4,010-139094
"714 LITTLE BROOK WAY, Columbus, OH, 43232",714,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"496 LITTLE BROOK WAY, Columbus, OH, 43232",496,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"1835 ORLANDO DR, Columbus, OH, 43232",1835,ORLANDO DR,,Columbus,OH,43232,39.9398696,-82.8540786,nearest parcel (within 13m) LANDUSE 510,510,12.5,010-127605
"5799 HALLRIDGE CIR, Columbus, OH, 43232",5799,HALLRIDGE CIR,,Columbus,OH,43232,39.9475105,-82.8432508,nearest parcel (within 14m) LANDUSE 550,550,13.9,010-183224
"3938 LAUREL LN, Columbus, OH, 43232",3938,LAUREL LN,,Columbus,OH,43232,39.9227808,-82.8909341,nearest parcel (within 32m) LANDUSE 550,550,31.6,010-164952
"5862 HALLRIDGE CIR, Columbus, OH, 43232",5862,HALLRIDGE CIR,,Columbus,OH,43232,39.9469517,-82.8423328,nearest parcel (within 10m) LANDUSE 550,550,10.2,010-183270
"2079 BAIRSFORD DR, Columbus, OH, 43232",2079,BAIRSFORD DR,,Columbus,OH,43232,39.9354711,-82.8460193,nearest parcel (within 49m) LANDUSE 520,520,48.9,010-144791
"506 LITTLE BROOK WAY, Columbus, OH, 43232",506,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"858 LITTLE BROOK WAY, Columbus, OH, 43232",858,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"1541 CABORA LN, Columbus, OH, 43232",1541,CABORA LN,,Columbus,OH,43232,39.9463636,-82.8471871,nearest parcel (within 43m) LANDUSE 510,510,43.0,010-140547
"3556 ARIEL DR, Columbus, OH, 43232",3556,ARIEL DR,,Columbus,OH,43232,39.9239914,-82.8980062,nearest parcel (within 39m) LANDUSE 520,520,38.9,010-149975
"5050 COVENTRY CT N A, Columbus, OH, 43232",5050,COVENTRY CT N,A,Columbus,OH,43232,39.9392418,-82.8593273,nearest parcel (within 29m) LANDUSE 510,510,29.4,010-127362
"2758 NATALIA DR, Columbus, OH, 43232",2758,NATALIA DR,,Columbus,OH,43232,39.9169597,-82.8882137,nearest parcel (within 14m) LANDUSE 510,510,13.9,010-282639
"1981 BAIRSFORD DR, Columbus, OH, 43232",1981,BAIRSFORD DR,,Columbus,OH,43232,39.9375601,-82.8468023,nearest parcel (within 52m) LANDUSE 520,520,52.0,010-148332
"468 LITTLE BROOK WAY, Columbus, OH, 43232",468,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"2510 KIMBERLY PKWY E 204, Columbus, OH, 43232",2510,KIMBERLY PKWY E,204,Columbus,OH,43232,39.9225143,-82.884635,nearest parcel (within 43m) LANDUSE 552,552,43.3,010-191615
"5867 MORRISSEY ST, Columbus, OH, 43232",5867,MORRISSEY ST,,Columbus,OH,43232,39.913771,-82.8388918,nearest parcel (within 8m) LANDUSE 550,550,7.7,530-274017
"2429 KIMBERLY PKWY N, Columbus, OH, 43232",2429,KIMBERLY PKWY N,,Columbus,OH,43232,39.9251331,-82.8888247,nearest parcel (within 58m) LANDUSE 520,520,57.8,010-182220
"5833 REDAPPLE RIDGE, Columbus, OH, 43232",5833,REDAPPLE RIDGE,,Columbus,OH,43232,39.9434853,-82.8435055,nearest parcel (within 12m) LANDUSE 551,551,12.0,010-186832
"5882 LITTLE BROOK WAY, Columbus, OH, 43232",5882,LITTLE BROOK WAY,,Columbus,OH,43232,39.945688,-82.8422584,nearest parcel (within 10m) LANDUSE 550,550,10.2,010-207067
"4792 LARAINE CT 203, Columbus, OH, 43232",4792,LARAINE CT,203,Columbus,OH,43232,39.9204614,-82.8639614,nearest parcel (within 36m) LANDUSE 510,510,36.0,530-139747
"1847 MISTY WAY, Columbus, OH, 43232",1847,MISTY WAY,,Columbus,OH,43232,39.9429723,-82.8387653,nearest parcel (within 6m) LANDUSE 550,550,6.0,550-198881
"3562 DELPORT WAY, Columbus, OH, 43232",3562,DELPORT WAY,,Columbus,OH,43232,39.9092518,-82.9000408,nearest parcel (within 14m) LANDUSE 510,510,14.1,530-244869
"3560 ARIEL DR, Columbus, OH, 43232",3560,ARIEL DR,,Columbus,OH,43232,39.9239631,-82.8978845,nearest parcel (within 50m) LANDUSE 520,520,49.5,010-149975
"2955 THORNELL WAY, Columbus, OH, 43232",2955,THORNELL WAY,,Columbus,OH,43232,39.9185317,-82.8472643,nearest parcel (within 25m) LANDUSE 510,510,24.6,010-169474
"2510 KIMBERLY PKWY E 107, Columbus, OH, 43232",2510,KIMBERLY PKWY E,107,Columbus,OH,43232,39.9225143,-82.884635,nearest parcel (within 43m) LANDUSE 552,552,43.3,010-191615
"618 LITTLE BROOK WAY, Columbus, OH, 43232",618,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"578 LITTLE BROOK WAY, Columbus, OH, 43232",578,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"2213 COURTRIGHT RD, Columbus, OH, 43232",2213,COURTRIGHT RD,,Columbus,OH,43232,39.9270954,-82.8990411,nearest parcel (within 17m) LANDUSE 510,510,17.2,010-149572
"1805 BAIRSFORD DR, Columbus, OH, 43232",1805,BAIRSFORD DR,,Columbus,OH,43232,39.9413056,-82.8446629,nearest parcel (within 59m) LANDUSE 520,520,59.4,010-148350
"70 LITTLE BROOK WAY, Columbus, OH, 43232",70,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5298 CARBONDALE DR CATV, Columbus, OH, 43232",5298,CARBONDALE DR,CATV,Columbus,OH,43232,39.9260927,-82.8496915,nearest parcel (within 2m) LANDUSE 510,510,2.3,010-160058
"5398 YORKSHIRE TERRACE DR B, Columbus, OH, 43232",5398,YORKSHIRE TERRACE DR,B,Columbus,OH,43232,39.9450041,-82.8510711,nearest parcel (within 27m) LANDUSE 510,510,27.2,010-127164
"2510 KIMBERLY PKWY E 207, Columbus, OH, 43232",2510,KIMBERLY PKWY E,207,Columbus,OH,43232,39.9225143,-82.884635,nearest parcel (within 43m) LANDUSE 552,552,43.3,010-191615
"2226 WABASH CT W, Columbus, OH, 43232",2226,WABASH CT W,,Columbus,OH,43232,39.9258226,-82.90782,nearest parcel (within 4m) LANDUSE 520,520,3.8,010-138343
"3237 ST BERNARD CIR, Columbus, OH, 43232",3237,ST BERNARD CIR,,Columbus,OH,43232,39.9117487,-82.8516228,nearest parcel (within 16m) LANDUSE 510,510,16.1,010-239761
"3459 COURTRIGHT LN, Columbus, OH, 43232",3459,COURTRIGHT LN,,Columbus,OH,43232,39.9256809,-82.8998987,nearest parcel (within 19m) LANDUSE 510,510,18.9,010-149642
"1535 CABORA LN, Columbus, OH, 43232",1535,CABORA LN,,Columbus,OH,43232,39.9465231,-82.8472986,nearest parcel (within 23m) LANDUSE 510,510,23.1,010-140547
"1622 NOE-BIXBY RD B, Columbus, OH, 43232",1622,NOE-BIXBY RD,B,Columbus,OH,43232,39.9442033,-82.8532763,nearest parcel (within 36m) LANDUSE 550,550,36.2,010-181628
"2247 SUNSHINE PL, Columbus, OH, 43232",2247,SUNSHINE PL,,Columbus,OH,43232,39.9271126,-82.8909691,nearest parcel (within 23m) LANDUSE 520,520,22.8,010-182210
"3229 ST BERNARD CIR, Columbus, OH, 43232",3229,ST BERNARD CIR,,Columbus,OH,43232,39.9118668,-82.8515984,nearest parcel (within 16m) LANDUSE 510,510,16.0,010-239760
"528 LITTLE BROOK WAY, Columbus, OH, 43232",528,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"674 LITTLE BROOK WAY, Columbus, OH, 43232",674,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"800 LITTLE BROOK WAY, Columbus, OH, 43232",800,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"184 LITTLE BROOK WAY, Columbus, OH, 43232",184,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5330 YORKSHIRE TERRACE DR A4, Columbus, OH, 43232",5330,YORKSHIRE TERRACE DR,A4,Columbus,OH,43232,39.9445964,-82.8525089,nearest parcel (within 27m) LANDUSE 550,550,27.4,010-145312
"1800 QUARRY RIDGE DR, Columbus, OH, 43232",1800,QUARRY RIDGE DR,,Columbus,OH,43232,39.944072,-82.8405699,nearest parcel (within 17m) LANDUSE 520,520,16.6,010-180586
"1853 MISTY WAY, Columbus, OH, 43232",1853,MISTY WAY,,Columbus,OH,43232,39.942959,-82.8385098,nearest parcel (within 9m) LANDUSE 550,550,8.8,550-198884
"3266 MERIDIAN RD, Columbus, OH, 43232",3266,MERIDIAN RD,,Columbus,OH,43232,39.9265008,-82.9057403,nearest parcel (within 50m) LANDUSE 510,510,49.9,010-138436
"224 LITTLE BROOK WAY, Columbus, OH, 43232",224,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3188 EASTHAVEN DR S, Columbus, OH, 43232",3188,EASTHAVEN DR S,,Columbus,OH,43232,39.9249665,-82.9076973,nearest parcel (within 10m) LANDUSE 550,550,10.1,010-162967
"5596 HIBERNIA DR A, Columbus, OH, 43232",5596,HIBERNIA DR,A,Columbus,OH,43232,39.9531051,-82.8510723,nearest parcel (within 36m) LANDUSE 511,511,36.0,010-129672
"5594 TINLEY PARK, Columbus, OH, 43232",5594,TINLEY PARK,,Columbus,OH,43232,39.911966,-82.8462289,nearest parcel (within 46m) LANDUSE 510,510,46.4,010-254369
"2327 RANDY CT, Columbus, OH, 43232",2327,RANDY CT,,Columbus,OH,43232,39.9244209,-82.8981476,nearest parcel (within 35m) LANDUSE 520,520,35.1,010-149975
"174 LITTLE BROOK WAY, Columbus, OH, 43232",174,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"2304 SUNSHINE PL, Columbus, OH, 43232",2304,SUNSHINE PL,,Columbus,OH,43232,39.9263551,-82.8900806,nearest parcel (within 25m) LANDUSE 520,520,24.8,010-182214
"4816 ROLLINGBROOK LN C, Columbus, OH, 43232",4816,ROLLINGBROOK LN,C,Columbus,OH,43232,39.9225,-82.8626234,nearest parcel (within 42m) LANDUSE 510,510,42.1,010-133219
"3377 BRANFORD, Columbus, OH, 43232",3377,BRANFORD,,Columbus,OH,43232,39.9101774,-82.8459963,nearest parcel (within 9m) LANDUSE 510,510,9.5,010-264961
"5612 TINLEY PARK, Columbus, OH, 43232",5612,TINLEY PARK,,Columbus,OH,43232,39.9118769,-82.8459044,nearest parcel (within 18m) LANDUSE 510,510,18.4,010-254369
"4824 ROLLINGBROOK LN D, Columbus, OH, 43232",4824,ROLLINGBROOK LN,D,Columbus,OH,43232,39.9222941,-82.8622331,nearest parcel (within 25m) LANDUSE 510,510,24.5,010-133262
"2433 HUDSON BAY WAY, Columbus, OH, 43232",2433,HUDSON BAY WAY,,Columbus,OH,43232,39.9238977,-82.8951405,nearest parcel (within 57m) LANDUSE 550,550,56.7,010-209566
"2176 ROTUNDA DR, Columbus, OH, 43232",2176,ROTUNDA DR,,Columbus,OH,43232,39.9268512,-82.9085689,nearest parcel (within 18m) LANDUSE 520,520,18.5,010-138351
