tier,address,number,street,unit,city,state,zip,latitude,longitude,residential_proof,existence_proof,parcel_id,land_use_type,distance_m
A_parcel_address_match_and_census,"5230 HACKET DR, Columbus, OH, 43232",5230,HACKET DR,,Columbus,OH,43232,39.9281352,-82.852401,auditor parcel 010-136034 (SINGLE_FAMILY),auditor parcel + census geocoder,010-136034,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5366 MOUNTVILLE AVE, Columbus, OH, 43232",5366,MOUNTVILLE AVE,,Columbus,OH,43232,39.9222653,-82.8471836,auditor parcel 010-162710 (SINGLE_FAMILY),auditor parcel + census geocoder,010-162710,SINGLE_FAMILY,
A_parcel_address_match_and_census,"6022 ASTOR AVE, Columbus, OH, 43232",6022,ASTOR AVE,,Columbus,OH,43232,39.9453148,-82.8335887,auditor parcel 550-156038 (SINGLE_FAMILY),auditor parcel + census geocoder,550-156038,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5366 ADDERLEY AVE, Columbus, OH, 43232",5366,ADDERLEY AVE,,Columbus,OH,43232,39.9194338,-82.8466025,auditor parcel 010-169430 (SINGLE_FAMILY),auditor parcel + census geocoder,010-169430,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5803 RIVERTON RD, Columbus, OH, 43232",5803,RIVERTON RD,,Columbus,OH,43232,39.948355,-82.8412019,auditor parcel 010-144152 (SINGLE_FAMILY),auditor parcel + census geocoder,010-144152,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4867 NIELES EDGE DR, Columbus, OH, 43232",4867,NIELES EDGE DR,,Columbus,OH,43232,39.9117723,-82.8656822,auditor parcel 010-265766 (SINGLE_FAMILY),auditor parcel + census geocoder,010-265766,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2747 MOUNDCREST ST, Columbus, OH, 43232",2747,MOUNDCREST ST,,Columbus,OH,43232,39.9228004,-82.8475984,auditor parcel 010-162623 (SINGLE_FAMILY),auditor parcel + census geocoder,010-162623,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5037 KEELSON DR, Columbus, OH, 43232",5037,KEELSON DR,,Columbus,OH,43232,39.9275353,-82.8574362,auditor parcel 010-133041 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133041,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3583 WINCHESTER BEND DR, Columbus, OH, 43232",3583,WINCHESTER BEND DR,,Columbus,OH,43232,39.901107,-82.8909595,auditor parcel 530-308951 (APARTMENT),auditor parcel + census geocoder,530-308951,APARTMENT,
A_parcel_address_match_and_census,"1635 CINDY CT, Columbus, OH, 43232",1635,CINDY CT,,Columbus,OH,43232,39.945716,-82.8410627,auditor parcel 010-183092 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183092,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"5833 LEAFAPPLE LN, Columbus, OH, 43232",5833,LEAFAPPLE LN,,Columbus,OH,43232,39.9453354,-82.8435788,auditor parcel 010-186881 (APARTMENT),auditor parcel + census geocoder,010-186881,APARTMENT,
A_parcel_address_match_and_census,"2328 MAJESTIC CT, Columbus, OH, 43232",2328,MAJESTIC CT,,Columbus,OH,43232,39.9290301,-82.8623504,auditor parcel 010-133300 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133300,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2948 HINSEL DR, Columbus, OH, 43232",2948,HINSEL DR,,Columbus,OH,43232,39.9200205,-82.8355281,auditor parcel 010-231891 (SINGLE_FAMILY),auditor parcel + census geocoder,010-231891,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2626 MAYBURY RD, Columbus, OH, 43232",2626,MAYBURY RD,,Columbus,OH,43232,39.9245854,-82.8534027,auditor parcel 010-136162 (SINGLE_FAMILY),auditor parcel + census geocoder,010-136162,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5351 ADDERLEY AVE, Columbus, OH, 43232",5351,ADDERLEY AVE,,Columbus,OH,43232,39.919024,-82.8468287,auditor parcel 010-169472 (SINGLE_FAMILY),auditor parcel + census geocoder,010-169472,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2530 NASSAU DR, Columbus, OH, 43232",2530,NASSAU DR,,Columbus,OH,43232,39.921299,-82.8925079,auditor parcel 010-162362 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-162362,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"3375 YOZURI DR, Columbus, OH, 43232",3375,YOZURI DR,,Columbus,OH,43232,39.9093904,-82.843226,auditor parcel 010-264905 (SINGLE_FAMILY),auditor parcel + census geocoder,010-264905,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1393 YORKTOWN RD, Columbus, OH, 43232",1393,YORKTOWN RD,,Columbus,OH,43232,39.949417,-82.8493095,auditor parcel 010-127214 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127214,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1561 JENNIFER CT D, Columbus, OH, 43232",1561,JENNIFER CT,D,Columbus,OH,43232,39.9469583,-82.8447582,auditor parcel 010-182992 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-182992,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2215 NOE-BIXBY RD, Columbus, OH, 43232",2215,NOE-BIXBY RD,,Columbus,OH,43232,39.9314214,-82.8631474,auditor parcel 010-161590 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-161590,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2078 WORCESTER CT, Columbus, OH, 43232",2078,WORCESTER CT,,Columbus,OH,43232,39.9357459,-82.8437454,auditor parcel 010-144770 (SINGLE_FAMILY),auditor parcel + census geocoder,010-144770,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5115 JAMESON DR, Columbus, OH, 43232",5115,JAMESON DR,,Columbus,OH,43232,39.9283084,-82.8559569,auditor parcel 010-135954 (SINGLE_FAMILY),auditor parcel + census geocoder,010-135954,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2478 ILENE RD, Columbus, OH, 43232",2478,ILENE RD,,Columbus,OH,43232,39.9263957,-82.8611386,auditor parcel 010-132973 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132973,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4867 FOXCROFT CT, Columbus, OH, 43232",4867,FOXCROFT CT,,Columbus,OH,43232,39.9320786,-82.8636857,auditor parcel 010-161615 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-161615,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"5377 SPIRE LN, Columbus, OH, 43232",5377,SPIRE LN,,Columbus,OH,43232,39.9167404,-82.8504616,auditor parcel 010-161450 (SINGLE_FAMILY),auditor parcel + census geocoder,010-161450,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5095 JAMESON DR, Columbus, OH, 43232",5095,JAMESON DR,,Columbus,OH,43232,39.9285702,-82.8565359,auditor parcel 010-135957 (SINGLE_FAMILY),auditor parcel + census geocoder,010-135957,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3004 REMINGTON RIDGE RD, Columbus, OH, 43232",3004,REMINGTON RIDGE RD,,Columbus,OH,43232,39.9122137,-82.9017084,auditor parcel 530-238507 (SINGLE_FAMILY),auditor parcel + census geocoder,530-238507,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3305 PAYDAY LN, Columbus, OH, 43232",3305,PAYDAY LN,,Columbus,OH,43232,39.9101896,-82.8452903,auditor parcel 010-264960 (SINGLE_FAMILY),auditor parcel + census geocoder,010-264960,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5760 CORINNE CREEK DR, Columbus, OH, 43232",5760,CORINNE CREEK DR,,Columbus,OH,43232,39.94753,-82.8441372,auditor parcel 010-183161 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183161,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2593 BROWNFIELD RD, Columbus, OH, 43232",2593,BROWNFIELD RD,,Columbus,OH,43232,39.9255935,-82.8504805,auditor parcel 010-144291 (SINGLE_FAMILY),auditor parcel + census geocoder,010-144291,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1793 WALNUT HILL BLVD, Columbus, OH, 43232",1793,WALNUT HILL BLVD,,Columbus,OH,43232,39.9423484,-82.8387015,auditor parcel 010-139364 (TWO_FAMILY),auditor parcel + census geocoder,010-139364,TWO_FAMILY,
A_parcel_address_match_and_census,"2900 LAKE PARK DR, Columbus, OH, 43232",2900,LAKE PARK DR,,Columbus,OH,43232,39.9119661,-82.9144693,auditor parcel 530-148841 (SINGLE_FAMILY),auditor parcel + census geocoder,530-148841,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3117 LAKE PARK DR, Columbus, OH, 43232",3117,LAKE PARK DR,,Columbus,OH,43232,39.9105755,-82.9125823,auditor parcel 530-150868 (SINGLE_FAMILY),auditor parcel + census geocoder,530-150868,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2754 RAPHAEL DR, Columbus, OH, 43232",2754,RAPHAEL DR,,Columbus,OH,43232,39.9227471,-82.8445944,auditor parcel 010-226763 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226763,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5385 CENTNER LN, Columbus, OH, 43232",5385,CENTNER LN,,Columbus,OH,43232,39.9159758,-82.8509989,auditor parcel 010-161432 (SINGLE_FAMILY),auditor parcel + census geocoder,010-161432,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1584 JACQUELINE CT, Columbus, OH, 43232",1584,JACQUELINE CT,,Columbus,OH,43232,39.9469897,-82.8420391,auditor parcel 010-183001 (APARTMENT),auditor parcel + census geocoder,010-183001,APARTMENT,
A_parcel_address_match_and_census,"2539 LIPTON RD, Columbus, OH, 43232",2539,LIPTON RD,,Columbus,OH,43232,39.9248583,-82.8629384,auditor parcel 010-133181 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133181,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2183 BALFORD SQ E, Columbus, OH, 43232",2183,BALFORD SQ E,,Columbus,OH,43232,39.9272385,-82.9040416,auditor parcel 010-149479 (SINGLE_FAMILY),auditor parcel + census geocoder,010-149479,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2768 HALIFAX CT, Columbus, OH, 43232",2768,HALIFAX CT,,Columbus,OH,43232,39.9204755,-82.8598493,auditor parcel 530-139839 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139839,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2041 BAIRSFORD DR, Columbus, OH, 43232",2041,BAIRSFORD DR,,Columbus,OH,43232,39.9361799,-82.8464214,auditor parcel 010-144794 (TWO_FAMILY),auditor parcel + census geocoder,010-144794,TWO_FAMILY,
A_parcel_address_match_and_census,"2577 HUBBELL RD, Columbus, OH, 43232",2577,HUBBELL RD,,Columbus,OH,43232,39.9258639,-82.8527674,auditor parcel 010-136148 (SINGLE_FAMILY),auditor parcel + census geocoder,010-136148,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2257 MAJESTIC DR W, Columbus, OH, 43232",2257,MAJESTIC DR W,,Columbus,OH,43232,39.9307888,-82.8626448,auditor parcel 010-133311 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133311,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4921 BOTSFORD DR, Columbus, OH, 43232",4921,BOTSFORD DR,,Columbus,OH,43232,39.9277257,-82.8606856,auditor parcel 010-132909 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132909,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5025 KEELSON DR, Columbus, OH, 43232",5025,KEELSON DR,,Columbus,OH,43232,39.9273448,-82.857799,auditor parcel 010-133039 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133039,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3303 YOZURI DR, Columbus, OH, 43232",3303,YOZURI DR,,Columbus,OH,43232,39.9110757,-82.843134,auditor parcel 010-264893 (SINGLE_FAMILY),auditor parcel + census geocoder,010-264893,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3138 FOX CHAPLE DR, Columbus, OH, 43232",3138,FOX CHAPLE DR,,Columbus,OH,43232,39.9148835,-82.8437535,auditor parcel 010-233943 (SINGLE_FAMILY),auditor parcel + census geocoder,010-233943,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3345 CLARKSTON AVE, Columbus, OH, 43232",3345,CLARKSTON AVE,,Columbus,OH,43232,39.9224712,-82.9029122,auditor parcel 010-154868 (SINGLE_FAMILY),auditor parcel + census geocoder,010-154868,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1875 BAIRSFORD DR, Columbus, OH, 43232",1875,BAIRSFORD DR,,Columbus,OH,43232,39.9398421,-82.8465619,auditor parcel 010-148342 (TWO_FAMILY),auditor parcel + census geocoder,010-148342,TWO_FAMILY,
A_parcel_address_match_and_census,"4879 NIELES EDGE DR, Columbus, OH, 43232",4879,NIELES EDGE DR,,Columbus,OH,43232,39.9117557,-82.8652952,auditor parcel 010-265764 (SINGLE_FAMILY),auditor parcel + census geocoder,010-265764,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3060 STONEBLUFF DR, Columbus, OH, 43232",3060,STONEBLUFF DR,,Columbus,OH,43232,39.9109991,-82.9028528,auditor parcel 530-229923 (SINGLE_FAMILY),auditor parcel + census geocoder,530-229923,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5079 HOLBROOK DR, Columbus, OH, 43232",5079,HOLBROOK DR,,Columbus,OH,43232,39.9221225,-82.8553904,auditor parcel 010-136273 (SINGLE_FAMILY),auditor parcel + census geocoder,010-136273,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5177 MAPLERIDGE DR, Columbus, OH, 43232",5177,MAPLERIDGE DR,,Columbus,OH,43232,39.9363511,-82.8553169,auditor parcel 010-127398 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127398,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2814 HALIFAX CT, Columbus, OH, 43232",2814,HALIFAX CT,,Columbus,OH,43232,39.9193798,-82.859947,auditor parcel 530-139833 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139833,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2871 BLUE MOON DR, Columbus, OH, 43232",2871,BLUE MOON DR,,Columbus,OH,43232,39.9216125,-82.8400013,auditor parcel 010-233585 (SINGLE_FAMILY),auditor parcel + census geocoder,010-233585,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1432 NOE-BIXBY RD, Columbus, OH, 43232",1432,NOE-BIXBY RD,,Columbus,OH,43232,39.9482194,-82.8523031,auditor parcel 010-127277 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127277,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2744 MOUNDCREST ST, Columbus, OH, 43232",2744,MOUNDCREST ST,,Columbus,OH,43232,39.9228883,-82.8472061,auditor parcel 010-162714 (SINGLE_FAMILY),auditor parcel + census geocoder,010-162714,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3820 LAMARQUE CT, Columbus, OH, 43232",3820,LAMARQUE CT,,Columbus,OH,43232,39.9210032,-82.8946392,auditor parcel 010-158053 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-158053,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"5785 LUCINDA CT, Columbus, OH, 43232",5785,LUCINDA CT,,Columbus,OH,43232,39.9465741,-82.8433353,auditor parcel 010-183207 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183207,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2895 AMBER CT, Columbus, OH, 43232",2895,AMBER CT,,Columbus,OH,43232,39.9258101,-82.9157249,auditor parcel 010-138285 (SINGLE_FAMILY),auditor parcel + census geocoder,010-138285,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3211 EASTHAVEN DR S, Columbus, OH, 43232",3211,EASTHAVEN DR S,,Columbus,OH,43232,39.9245644,-82.9072019,auditor parcel 010-255350 (SINGLE_FAMILY),auditor parcel + census geocoder,010-255350,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5055 JAMESON DR, Columbus, OH, 43232",5055,JAMESON DR,,Columbus,OH,43232,39.929322,-82.8578652,auditor parcel 010-135965 (SINGLE_FAMILY),auditor parcel + census geocoder,010-135965,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2276 GLENBROOK DR, Columbus, OH, 43232",2276,GLENBROOK DR,,Columbus,OH,43232,39.9249856,-82.9057981,auditor parcel 010-255360 (SINGLE_FAMILY),auditor parcel + census geocoder,010-255360,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5301 REFUGEE RD, Columbus, OH, 43232",5301,REFUGEE RD,,Columbus,OH,43232,39.9208527,-82.8485741,auditor parcel 010-169326 (SINGLE_FAMILY),auditor parcel + census geocoder,010-169326,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2462 MASON VILLAGE CT, Columbus, OH, 43232",2462,MASON VILLAGE CT,,Columbus,OH,43232,39.9228952,-82.8953445,auditor parcel 010-209580 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-209580,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"3115 THORNDYKE ST, Columbus, OH, 43232",3115,THORNDYKE ST,,Columbus,OH,43232,39.9153406,-82.8462427,auditor parcel 010-204882 (SINGLE_FAMILY),auditor parcel + census geocoder,010-204882,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5468 BRADBURY LN, Columbus, OH, 43232",5468,BRADBURY LN,,Columbus,OH,43232,39.950254,-82.8503302,auditor parcel 010-127251 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127251,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1879 LONSDALE RD, Columbus, OH, 43232",1879,LONSDALE RD,,Columbus,OH,43232,39.9390917,-82.8522853,auditor parcel 010-127840 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127840,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3230 KINGS REALM AVE, Columbus, OH, 43232",3230,KINGS REALM AVE,,Columbus,OH,43232,39.9139761,-82.8405063,auditor parcel 010-253542 (SINGLE_FAMILY),auditor parcel + census geocoder,010-253542,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2525 NASSAU DR, Columbus, OH, 43232",2525,NASSAU DR,,Columbus,OH,43232,39.9211088,-82.8934382,auditor parcel 010-162349 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-162349,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"4985 MAJESTIC DR E, Columbus, OH, 43232",4985,MAJESTIC DR E,,Columbus,OH,43232,39.9307362,-82.859661,auditor parcel 010-133285 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133285,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2743 MELLOWBROOK ST, Columbus, OH, 43232",2743,MELLOWBROOK ST,,Columbus,OH,43232,39.9230564,-82.8465359,auditor parcel 010-162731 (SINGLE_FAMILY),auditor parcel + census geocoder,010-162731,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5542 OAKMONT DR, Columbus, OH, 43232",5542,OAKMONT DR,,Columbus,OH,43232,39.9370998,-82.8454603,auditor parcel 010-144798 (SINGLE_FAMILY),auditor parcel + census geocoder,010-144798,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5752 CORINNE CREEK DR, Columbus, OH, 43232",5752,CORINNE CREEK DR,,Columbus,OH,43232,39.9475316,-82.8444671,auditor parcel 010-183150 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183150,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"4926 CRYODON BLVD N, Columbus, OH, 43232",4926,CRYODON BLVD N,,Columbus,OH,43232,39.9210739,-82.8598595,auditor parcel 530-139725 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139725,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2126 WADSWORTH DR, Columbus, OH, 43232",2126,WADSWORTH DR,,Columbus,OH,43232,39.9276896,-82.9107853,auditor parcel 010-137260 (SINGLE_FAMILY),auditor parcel + census geocoder,010-137260,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3870 PETZINGER RD, Columbus, OH, 43232",3870,PETZINGER RD,,Columbus,OH,43232,39.9258894,-82.8904341,auditor parcel 010-182217 (TWO_FAMILY),auditor parcel + census geocoder,010-182217,TWO_FAMILY,
A_parcel_address_match_and_census,"2468 NASSAU DR, Columbus, OH, 43232",2468,NASSAU DR,,Columbus,OH,43232,39.9223434,-82.8936556,auditor parcel 010-155628 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-155628,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"4838 REFUGEE RD, Columbus, OH, 43232",4838,REFUGEE RD,,Columbus,OH,43232,39.9221718,-82.8620213,auditor parcel 010-008127 (SINGLE_FAMILY),auditor parcel + census geocoder,010-008127,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2131 WALNUT HILL PARK DR, Columbus, OH, 43232",2131,WALNUT HILL PARK DR,,Columbus,OH,43232,39.9347489,-82.8420252,auditor parcel 010-144741 (TWO_FAMILY),auditor parcel + census geocoder,010-144741,TWO_FAMILY,
A_parcel_address_match_and_census,"3801 ZEPHYR PL, Columbus, OH, 43232",3801,ZEPHYR PL,,Columbus,OH,43232,39.9251543,-82.8912689,auditor parcel 010-182225 (TWO_FAMILY),auditor parcel + census geocoder,010-182225,TWO_FAMILY,
A_parcel_address_match_and_census,"6111 ASTOR AVE, Columbus, OH, 43232",6111,ASTOR AVE,,Columbus,OH,43232,39.9445424,-82.8310421,auditor parcel 550-156020 (SINGLE_FAMILY),auditor parcel + census geocoder,550-156020,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2144 GLENBROOK DR, Columbus, OH, 43232",2144,GLENBROOK DR,,Columbus,OH,43232,39.9277963,-82.9054925,auditor parcel 010-138442 (SINGLE_FAMILY),auditor parcel + census geocoder,010-138442,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4914 KEELSON DR, Columbus, OH, 43232",4914,KEELSON DR,,Columbus,OH,43232,39.9263338,-82.8607211,auditor parcel 010-132975 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132975,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2608 DENMARK RD, Columbus, OH, 43232",2608,DENMARK RD,,Columbus,OH,43232,39.9253548,-82.8513386,auditor parcel 010-136326 (SINGLE_FAMILY),auditor parcel + census geocoder,010-136326,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3152 KINGS REALM AVE, Columbus, OH, 43232",3152,KINGS REALM AVE,,Columbus,OH,43232,39.9158266,-82.8403174,auditor parcel 010-253555 (SINGLE_FAMILY),auditor parcel + census geocoder,010-253555,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3144 GALLANT DR, Columbus, OH, 43232",3144,GALLANT DR,,Columbus,OH,43232,39.9160355,-82.8413312,auditor parcel 010-259238 (SINGLE_FAMILY),auditor parcel + census geocoder,010-259238,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2894 FALCON BRIDGE DR, Columbus, OH, 43232",2894,FALCON BRIDGE DR,,Columbus,OH,43232,39.919721,-82.8479054,auditor parcel 010-169382 (SINGLE_FAMILY),auditor parcel + census geocoder,010-169382,SINGLE_FAMILY,
