number,street,unit,city,region,postcode
1397,MARCHFIELD WAY,,Columbus,OH,43204
196,S ALGONQUIN AVE,,Columbus,OH,43204
2848,CHESFIELD DR,,Columbus,OH,43204
98,N BURGESS AVE,,Columbus,OH,43204
58,S BURGESS AVE,,Columbus,OH,43204
163,S HAGUE AVE,,Columbus,OH,43204
1406,BAY SHORE DR,CN 3A,Columbus,OH,43204
3567,WILSON WOODS DR,D,Columbus,OH,43204
3553,LINDENDALE DR,,Columbus,OH,43204
45,S HARRIS AVE,,Columbus,OH,43204
140,N SOUTHAMPTON AVE,,Columbus,OH,43204
2157,QUARRY VALLEY RD,,Columbus,OH,43204
102,S POWELL AVE,,Columbus,OH,43204
3429,TRABUE RD,,Columbus,OH,43204
3117,PARKSIDE RD,,Columbus,OH,43204
3184,W MOUND ST,,Columbus,OH,43204
1016,RACINE AVE,,Columbus,OH,43204
802,STEPHEN DR W,,Columbus,OH,43204
1374,RUNAWAY BAY DR,CN 1D,Columbus,OH,43204
2740,ABBOTS COVE BLVD,,Columbus,OH,43204
2796,OTTIS CT,UNIT C,Columbus,OH,43204
3193,RACE ST,,Columbus,OH,43204
645,S HARRIS AVE,,Columbus,OH,43204
228,S OGDEN AVE,,Columbus,OH,43204
607,LANCE CT,,Columbus,OH,43204
3165,SULLIVANT AVE,UNIT C,Columbus,OH,43204
3640,INTERCHANGE RD,,Columbus,OH,43204
2864,W BROAD ST,,Columbus,OH,43204
2671,PALMETTO ST,C,Columbus,OH,43204
1404,WINESAP DR,,Columbus,OH,43204
3647,WEST HORIZONS,APT 207,Columbus,OH,43204
271,N OAKLEY AVE,,Columbus,OH,43204
136,ELDON AVE,,Columbus,OH,43204
98,S SYLVAN AVE,,Columbus,OH,43204
2755,MCKINLEY AVE,,Columbus,OH,43204
221,N WARREN AVE,,Columbus,OH,43204
675,KINGSFORD RD,UNIT C5,Columbus,OH,43204
2407,W BROAD ST,,Columbus,OH,43204
3074,JERSEY DR,,Columbus,OH,43204
643,S BURGESS AVE,,Columbus,OH,43204
241,N WHEATLAND AVE,,Columbus,OH,43204
1000,S RICHARDSON AVE,,Columbus,OH,43204
943,ANTHONY DR,,Columbus,OH,43204
3345,PARKSLEY CT,,Columbus,OH,43204
418,S WARREN AVE,,Columbus,OH,43204
2776,MARBLEVISTA BLVD,,Columbus,OH,43204
706,S TERRACE AVE,,Columbus,OH,43204
128,S WHEATLAND AVE,,Columbus,OH,43204
1454,RUNAWAY BAY DR,CN 1D,Columbus,OH,43204
1582,QUARRY VIEW,,Columbus,OH,43204
2755,EAKIN RD,A,Columbus,OH,43204
3503,WILKES CT,,Columbus,OH,43204
854,BINNS BLVD,,Columbus,OH,43204
2835,NICHOLAS AVE,,Columbus,OH,43204
593,WILTSHIRE RD,,Columbus,OH,43204
419,DERRER RD,,Columbus,OH,43204
2878,ABBOTS COVE BLVD,,Columbus,OH,43204
3434,WILSON WOODS DR,C,Columbus,OH,43204
639,CRESCENT RD,,Columbus,OH,43204
453,S HARRIS AVE,,Columbus,OH,43204
445,S HAGUE AVE,,Columbus,OH,43204
3521,WILKES CT,,Columbus,OH,43204
185,N HAGUE AVE,,Columbus,OH,43204
2869,SULLIVANT AVE,D,Columbus,OH,43204
145,S ROYS AVE,,Columbus,OH,43204
212,N WARREN AVE,,Columbus,OH,43204
148,N POWELL AVE,,Columbus,OH,43204
254,S WESTGATE AVE,,Columbus,OH,43204
835,WILTSHIRE RD,,Columbus,OH,43204
2687,ROSEDALE AVE,,Columbus,OH,43204
273,S WESTGATE AVE,,Columbus,OH,43204
109,S WESTGATE AVE,,Columbus,OH,43204
921,MIRIAM DR W,,Columbus,OH,43204
888,WILTSHIRE RD,,Columbus,OH,43204
949,BINNS BLVD,,Columbus,OH,43204
2452,HARDESTY DR S,,Columbus,OH,43204
3511,WILKES CT,,Columbus,OH,43204
316,S CHASE AVE,C,Columbus,OH,43204
299,S OGDEN AVE,,Columbus,OH,43204
462,S TERRACE AVE,,Columbus,OH,43204
124,S ALGONQUIN AVE,,Columbus,OH,43204
1471,LAKE SHORE DR,C,Columbus,OH,43204
426,S HAGUE AVE,,Columbus,OH,43204
3303,MEDOMA DR,,Columbus,OH,43204
1043,CHESTERSHIRE RD,,Columbus,OH,43204
228,N OGDEN AVE,,Columbus,OH,43204
2743,BERNADETTE RD,,Columbus,OH,43204
243,N WAYNE AVE,,Columbus,OH,43204
575,CRESCENT RD,,Columbus,OH,43204
348,S POWELL AVE,,Columbus,OH,43204
190,S ALGONQUIN AVE,,Columbus,OH,43204
214,S HURON AVE,,Columbus,OH,43204
91,N TERRACE AVE,,Columbus,OH,43204
1164,ST AGNES AVE,,Columbus,OH,43204
1073,PARMA AVE,,Columbus,OH,43204
1362,LAKE SHORE DR,A,Columbus,OH,43204
83,N BRINKER AVE,,Columbus,OH,43204
2535,HARRISON RD,,Columbus,OH,43204
3273,MAPLEWAY LN,,Columbus,OH,43204
3654,DRAGONFLY DR,,Columbus,OH,43204
500,S WESTGATE AVE,C,Columbus,OH,43204
3579,EAKIN RD,,Columbus,OH,43204
3080,WICKLOW RD,,Columbus,OH,43204
343,S POWELL AVE,,Columbus,OH,43204
2720,SCIOTO STATION DR,,Columbus,OH,43204
592,SALISBURY RD,,Columbus,OH,43204
58,S OAKLEY AVE,,Columbus,OH,43204
3586,EDSON DR,,Columbus,OH,43204
1335,TRADE WINDS DR,APT 203,Columbus,OH,43204
3410,WILSON WOODS DR,J,Columbus,OH,43204
780,WILTSHIRE RD,,Columbus,OH,43204
54,N WARREN AVE,,Columbus,OH,43204
48,S RICHARDSON AVE,,Columbus,OH,43204
3175,RACE ST,,Columbus,OH,43204
2984,ABBOT'S COVE BLVD,,Columbus,OH,43204
891,KINGSFORD RD,A,Columbus,OH,43204
2720,MARBLEVISTA BLVD,,Columbus,OH,43204
501,DEMOREST AVE,,Columbus,OH,43204
946,SALISBURY RD,,Columbus,OH,43204
2822,WOODCROFT RD,,Columbus,OH,43204
766,SALISBURY RD,,Columbus,OH,43204
1671,QUARRY TRACE,,Columbus,OH,43204
952,HODGES DR,,Columbus,OH,43204
423,S HURON AVE,,Columbus,OH,43204
2927,PARKSIDE RD,,Columbus,OH,43204
214,S WESTGATE AVE,,Columbus,OH,43204
3405,SULLIVANT AVE,,Columbus,OH,43204
3315,OAKDALE AVE,,Columbus,OH,43204
1157,FARMHURST CT,,Columbus,OH,43204
1329,CATALINA CT,,Columbus,OH,43204
69,S RICHARDSON AVE,,Columbus,OH,43204
2006,MARBLE CLIFF CROSSING CT,,Columbus,OH,43204
1176,BELLFLOWER AVE,,Columbus,OH,43204
2903,DIBBLEE AVE,,Columbus,OH,43204
382,S HAGUE AVE,,Columbus,OH,43204
168,N WARREN AVE,,Columbus,OH,43204
2343,KEEP PL,,Columbus,OH,43204
64,N WARREN AVE,,Columbus,OH,43204
235,S SOUTHAMPTON AVE,,Columbus,OH,43204
2423,QUARRY VALLEY RD,,Columbus,OH,43204
2200,MCKINLEY AVE,,Columbus,OH,43204
102,N OGDEN AVE,,Columbus,OH,43204
683,CHESTERSHIRE RD,,Columbus,OH,43204
1017,BROOKS END CT,,Columbus,OH,43204
3235,SULLIVANT AVE,C,Columbus,OH,43204
748,FEBOR CT,,Columbus,OH,43204
860,S WAYNE AVE,,Columbus,OH,43204
3076,PARKSIDE RD,,Columbus,OH,43204
673,S BURGESS AVE,,Columbus,OH,43204
329,BINNS BLVD,,Columbus,OH,43204
3640,EAKIN RD,3B,Columbus,OH,43204
770,WILTSHIRE RD,,Columbus,OH,43204
3150,VAUXHALL DR,,Columbus,OH,43204
1295,LAKE SHORE DR,UNIT A,Columbus,OH,43204
661,KINGSFORD RD,UNIT 1E,Columbus,OH,43204
922,S RICHARDSON AVE,,Columbus,OH,43204
1675,QUARRY TRACE,,Columbus,OH,43204
685,KINGSFORD RD,B3,Columbus,OH,43204
76,N TERRACE AVE,,Columbus,OH,43204
303,S WHEATLAND AVE,,Columbus,OH,43204
3232,WICKLOW RD,,Columbus,OH,43204
44,S SYLVAN AVE,,Columbus,OH,43204
3237,MCKINLEY AVE,48,Columbus,OH,43204
1045,HARDESTY PL E,,Columbus,OH,43204
123,N WARREN AVE,,Columbus,OH,43204
944,RACINE AVE,,Columbus,OH,43204
1135,FARMHURST CT,,Columbus,OH,43204
139,N POWELL AVE,,Columbus,OH,43204
642,RACINE AVE,,Columbus,OH,43204
3384,TIMBER RUN DR,,Columbus,OH,43204
272,S HARRIS AVE,,Columbus,OH,43204
2881,ABBOTS COVE BLVD,,Columbus,OH,43204
1053,S HAGUE AVE,,Columbus,OH,43204
482 1/2,S HAGUE AVE,,Columbus,OH,43204
230,S WESTMOOR AVE,,Columbus,OH,43204
3965,POPLAR BEND DR,,Columbus,OH,43204
2464,MARBLEVISTA BLVD,,Columbus,OH,43204
23,N WHEATLAND AVE,,Columbus,OH,43204
2503,W BROAD ST,,Columbus,OH,43204
3581,INTERCHANGE RD,,Columbus,OH,43204
3424,TIMBER OAK DR,,Columbus,OH,43204
357,S OGDEN AVE,,Columbus,OH,43204
92,N POWELL AVE,,Columbus,OH,43204
2850,VALLEY VIEW DR,,Columbus,OH,43204
831,KINGSFORD RD,,Columbus,OH,43204
236,S HAGUE AVE,,Columbus,OH,43204
2816,ST JOSEPH AVE,,Columbus,OH,43204
135,S EUREKA AVE,,Columbus,OH,43204
3277,PARKSIDE RD,,Columbus,OH,43204
1400,PEACH BLOSSOM CT,,Columbus,OH,43204
2299,QUARRY VALLEY RD,,Columbus,OH,43204
4037,SANDY RIDGE DR,,Columbus,OH,43204
1339,BROOKFOREST DR,,Columbus,OH,43204
211,N HALDY AVE,,Columbus,OH,43204
180,S BURGESS AVE,,Columbus,OH,43204
187,N HARRIS AVE,,Columbus,OH,43204
1293,LAKE SHORE DR,UNIT B,Columbus,OH,43204
176,N CHASE AVE,,Columbus,OH,43204
2555,SPAATZ AVE,,Columbus,OH,43204
2833,LONGFIELD RD,,Columbus,OH,43204
1414,LAKE SHORE DR,A,Columbus,OH,43204
1477,CLIFF CT,B,Columbus,OH,43204
3428,WILSON WOODS DR,E,Columbus,OH,43204
2680,QUARRY POINT,,Columbus,OH,43204
1535,RUNAWAY BAY DR,CN 3B,Columbus,OH,43204
888,BINNS BLVD,,Columbus,OH,43204
58,N SYLVAN AVE,C,Columbus,OH,43204
35,S BURGESS AVE,B,Columbus,OH,43204
94,N WESTMOOR AVE,A,Columbus,OH,43204
3007,PARKSIDE RD,,Columbus,OH,43204
514,S OGDEN AVE,,Columbus,OH,43204
196,N BURGESS AVE,,Columbus,OH,43204
511,S WHEATLAND AVE,,Columbus,OH,43204
1114,ST JUDE AVE,,Columbus,OH,43204
2018,MARBLE CLIFF CROSSING CT,,Columbus,OH,43204
149,N HARRIS AVE,,Columbus,OH,43204
3493,GREAT WESTERN BLVD,UNIT 100,Columbus,OH,43204
163,S WARREN AVE,,Columbus,OH,43204
271,S ROYS AVE,,Columbus,OH,43204
3333,W BROAD ST,8,Columbus,OH,43204
383,S TERRACE AVE,,Columbus,OH,43204
2572,SYMINGTON AVE,,Columbus,OH,43204
2671,PALMETTO ST,,Columbus,OH,43204
3252,WICKLOW RD,,Columbus,OH,43204
2696,W BROAD ST,,Columbus,OH,43204
194,N OAKLEY AVE,,Columbus,OH,43204
255,N OGDEN AVE,,Columbus,OH,43204
285,S WAYNE AVE,,Columbus,OH,43204
611,S WAYNE AVE,,Columbus,OH,43204
407,DEMOREST AVE,,Columbus,OH,43204
2740,CAROL AVE,,Columbus,OH,43204
592,ATHENS AVE,,Columbus,OH,43204
1380,SUNFLOWER DR,,Columbus,OH,43204
3332,TIMBER OAK DR,,Columbus,OH,43204
679,DERRER RD,,Columbus,OH,43204
2649,MARBLEVISTA BLVD,,Columbus,OH,43204
668,CHESTERSHIRE RD,,Columbus,OH,43204
900,STEPHEN DR W,,Columbus,OH,43204
812,S HAGUE AVE,,Columbus,OH,43204
1360,CRISFIELD DR,,Columbus,OH,43204
51,N HAGUE AVE,,Columbus,OH,43204
116,DERRER DEN LN,,Columbus,OH,43204
1357,ROYSTON DR,,Columbus,OH,43204
388,S EUREKA AVE,,Columbus,OH,43204
731,S HAGUE AVE,,Columbus,OH,43204
1125,ABBOTS GREEN CIR,,Columbus,OH,43204
161,N HALDY AVE,,Columbus,OH,43204
1324,WESTSHIRE RD,,Columbus,OH,43204
614,WILTSHIRE RD,,Columbus,OH,43204
3446,DERRER FIELD DR,,Columbus,OH,43204
763,BINNS BLVD,,Columbus,OH,43204
3440,BRIGGS RD,A,Columbus,OH,43204
3915,BUSINESS PARK DR,,Columbus,OH,43204
287,S ROYS AVE,,Columbus,OH,43204
2694,W BROAD ST,A,Columbus,OH,43204
465,S CHASE AVE,,Columbus,OH,43204
1005,RACINE AVE,,Columbus,OH,43204
358,GUERNSEY AVE,,Columbus,OH,43204
381,S WARREN AVE,,Columbus,OH,43204
105,N WESTGATE AVE,,Columbus,OH,43204
85,S SOUTHAMPTON AVE,,Columbus,OH,43204
1312,RIVIERA CT,UNIT G,Columbus,OH,43204
222,N HARRIS AVE,,Columbus,OH,43204
661,LANCE CT,,Columbus,OH,43204
2871,ABBOTS COVE BLVD,,Columbus,OH,43204
3118,LA VISTA DR,,Columbus,OH,43204
830,S HARRIS AVE,D,Columbus,OH,43204
1349,S HAGUE AVE,,Columbus,OH,43204
47,N WESTMOOR AVE,,Columbus,OH,43204
3230,EAKIN RD,,Columbus,OH,43204
3148,MARY AVE,,Columbus,OH,43204
3591,INTERCHANGE RD,,Columbus,OH,43204
290,S TERRACE AVE,,Columbus,OH,43204
2824,LA VISTA DR,,Columbus,OH,43204
2940,MCKINLEY AVE,,Columbus,OH,43204
3592,FERRELL PL,,Columbus,OH,43204
2524,MARBLEVISTA BLVD,,Columbus,OH,43204
3738,GIBBSTONE DR,,Columbus,OH,43204
914,MIRIAM DR W,,Columbus,OH,43204
225,S WAYNE AVE,,Columbus,OH,43204
314,S OGDEN AVE,,Columbus,OH,43204
3125,VALLEY VIEW DR,,Columbus,OH,43204
3320,FISHER RD,,Columbus,OH,43204
2914,CRESCENT DR,,Columbus,OH,43204
3671,WEST HORIZONS,APT 106,Columbus,OH,43204
2958,SULLIVANT AVE,UNIT E,Columbus,OH,43204
3320,TIMBER OAK DR,,Columbus,OH,43204
84,N WESTGATE AVE,2,Columbus,OH,43204
2818,QUARRY POINT,,Columbus,OH,43204
3671,WEST HORIZONS,APT 301,Columbus,OH,43204
104,S WESTMOOR AVE,,Columbus,OH,43204
1348,CHESFIELD DR E,,Columbus,OH,43204
970,S RICHARDSON AVE,,Columbus,OH,43204
127,N WAYNE AVE,,Columbus,OH,43204
2667,ABBOTS LOOP CT,,Columbus,OH,43204
249,N WARREN AVE,,Columbus,OH,43204
718,POWHATAN AVE,,Columbus,OH,43204
3201,STEPHEN DR S,,Columbus,OH,43204
121,S HARRIS AVE,,Columbus,OH,43204
2561,SYMINGTON AVE,,Columbus,OH,43204
615,N HAGUE AVE,,Columbus,OH,43204
894,VANDERBERG PL,,Columbus,OH,43204
50,N EUREKA AVE,,Columbus,OH,43204
244,RANELLE DR,,Columbus,OH,43204
2754,SUTTON AVE,,Columbus,OH,43204
3239,MAPLEWAY LN,,Columbus,OH,43204
2994,WESTMOOR DR,,Columbus,OH,43204
149,S WESTGATE AVE,,Columbus,OH,43204
2695,QUARRY LAKE DR,,Columbus,OH,43204
2802,QUARRY POINT,,Columbus,OH,43204
247,S EUREKA AVE,,Columbus,OH,43204
1394,BROOKFOREST DR,,Columbus,OH,43204
3940,BUSINESS PARK DR,,Columbus,OH,43204
805,S TERRACE AVE,,Columbus,OH,43204
683,S EUREKA AVE,,Columbus,OH,43204
2345,W MOUND ST,REAR,Columbus,OH,43204
769,S EUREKA AVE,,Columbus,OH,43204
68,S HAGUE AVE,,Columbus,OH,43204
267,N HARRIS AVE,,Columbus,OH,43204
2726,QUARRY LAKE DR,,Columbus,OH,43204
709,S OGDEN AVE,,Columbus,OH,43204
910,STEPHEN DR W,,Columbus,OH,43204
1317,HELMSDALE DR,,Columbus,OH,43204
134,S BURGESS AVE,,Columbus,OH,43204
635,S BURGESS AVE,,Columbus,OH,43204
2801,MARBLEVISTA BLVD,,Columbus,OH,43204
2311,HARDESTY DR N,,Columbus,OH,43204
56,OREL AVE,,Columbus,OH,43204
239,BINNS BLVD,,Columbus,OH,43204
2063,BUILDERS PL,,Columbus,OH,43204
931,RACINE AVE,,Columbus,OH,43204
37,OREL AVE,,Columbus,OH,43204
1826,SAN REMO DR,,Columbus,OH,43204
130,S SYLVAN AVE,,Columbus,OH,43204
3394,EMELINE DR,,Columbus,OH,43204
80,S ALGONQUIN AVE,,Columbus,OH,43204
84,N WESTGATE AVE,4,Columbus,OH,43204
38,POWHATAN AVE,,Columbus,OH,43204
2753,HAFTON WOODS CT,,Columbus,OH,43204
61,S RICHARDSON AVE,UNIT A,Columbus,OH,43204
569,CHESTERSHIRE RD,,Columbus,OH,43204
1035,SALISBURY RD,,Columbus,OH,43204
1119,RACINE AVE,,Columbus,OH,43204
2391,PALMETTO ST,,Columbus,OH,43204
2723,MARBLEVISTA BLVD,,Columbus,OH,43204
172 1/2,S OGDEN AVE,,Columbus,OH,43204
648,BINNS BLVD,,Columbus,OH,43204
161,S BRINKER AVE,,Columbus,OH,43204
164,N SYLVAN AVE,,Columbus,OH,43204
3050,CRESCENT DR,,Columbus,OH,43204
845,REGINA CT,B,Columbus,OH,43204
70,N TERRACE AVE,,Columbus,OH,43204
731,KINGSFORD RD,UNIT C,Columbus,OH,43204
1391,CIDERMILL CT,,Columbus,OH,43204
3340,MIRIAM DR S,,Columbus,OH,43204
2975,LA VISTA DR,,Columbus,OH,43204
94,ELDON AVE,,Columbus,OH,43204
3307,EAKIN RD,,Columbus,OH,43204
81,N EUREKA AVE,,Columbus,OH,43204
2941,DAISY LN,,Columbus,OH,43204
648,S WHEATLAND AVE,,Columbus,OH,43204
743,S TERRACE AVE,,Columbus,OH,43204
57,S WAYNE AVE,,Columbus,OH,43204
1327,RIVIERA CT,,Columbus,OH,43204
40,S ALGONQUIN AVE,,Columbus,OH,43204
2974,FREMONT ST,,Columbus,OH,43204
557,S WHEATLAND AVE,,Columbus,OH,43204
97,S OAKLEY AVE,,Columbus,OH,43204
2806,WOODCROFT RD,,Columbus,OH,43204
81,S HARRIS AVE,,Columbus,OH,43204
3027,OLIVE ST,,Columbus,OH,43204
3660,WEST HORIZONS,APT 202,Columbus,OH,43204
1376,BAY SHORE DR,CN 1B,Columbus,OH,43204
3425,MICHAEL CT,,Columbus,OH,43204
3388,WICKLOW RD,,Columbus,OH,43204
2462,HARDESTY DR S,,Columbus,OH,43204
2379,HARDESTY DR N,,Columbus,OH,43204
1936,LAKE SHORE DR,,Columbus,OH,43204
3237,MCKINLEY AVE,41,Columbus,OH,43204
2710,VIDA PL,,Columbus,OH,43204
2846,W BROAD ST,,Columbus,OH,43204
70,N WARREN AVE,,Columbus,OH,43204
326,S HARRIS AVE,,Columbus,OH,43204
2725,W BROAD ST,,Columbus,OH,43204
1126,ONSLOW DR,,Columbus,OH,43204
1062,S HAGUE AVE,,Columbus,OH,43204
490,S HARRIS AVE,,Columbus,OH,43204
3283,EAKIN RD,,Columbus,OH,43204
222,N HURON AVE,,Columbus,OH,43204
838,WILTSHIRE RD,,Columbus,OH,43204
180,S POWELL AVE,,Columbus,OH,43204
2920,LA VISTA DR,F,Columbus,OH,43204
877,MARK PL,,Columbus,OH,43204
1241,LAKE SHORE DR,,Columbus,OH,43204
89,N OAKLEY AVE,,Columbus,OH,43204
858,SALISBURY RD,,Columbus,OH,43204
67,S OGDEN AVE,,Columbus,OH,43204
2656,QUARRY POINT,,Columbus,OH,43204
2671,EAKIN RD,,Columbus,OH,43204
265,ELDON AVE,,Columbus,OH,43204
924,DEMOREST RD,,Columbus,OH,43204
3137,VALLEY VIEW DR,,Columbus,OH,43204
310,N WILSON RD,UNIT 83B,Columbus,OH,43204
477,BINNS BLVD,,Columbus,OH,43204
2373,SULLIVANT AVE,,Columbus,OH,43204
3351,EAKIN RD,,Columbus,OH,43204
202,DEMOREST AVE,,Columbus,OH,43204
54,S RICHARDSON AVE,,Columbus,OH,43204
1324,LAKE SHORE DR,UNIT C,Columbus,OH,43204
1923,MARBLE CLIFF CROSSING CT,,Columbus,OH,43204
65,N BRINKER AVE,C,Columbus,OH,43204
755,S WAYNE AVE,,Columbus,OH,43204
272,POWELL CIR,UNIT B,Columbus,OH,43204
1228,WARBLE DR,,Columbus,OH,43204
38,S ROYS AVE,,Columbus,OH,43204
350,S ROYS AVE,,Columbus,OH,43204
2651,BERNADETTE RD,,Columbus,OH,43204
3323,SULLIVANT AVE,,Columbus,OH,43204
65,N HALDY AVE,,Columbus,OH,43204
370,S CHASE AVE,A,Columbus,OH,43204
859,BINNS BLVD,,Columbus,OH,43204
1325,CATALINA CT,,Columbus,OH,43204
3356,MARY AVE,,Columbus,OH,43204
1291,LAKE SHORE DR,,Columbus,OH,43204
299,POWHATAN AVE,,Columbus,OH,43204
214,N SOUTHAMPTON AVE,,Columbus,OH,43204
165,S ROYS AVE,,Columbus,OH,43204
1232,RIEGELWOOD LN,,Columbus,OH,43204
132,N OAKLEY AVE,,Columbus,OH,43204
745,S WAYNE AVE,,Columbus,OH,43204
265,N WHEATLAND AVE,,Columbus,OH,43204
23,ELDON AVE,,Columbus,OH,43204
452,S BURGESS AVE,,Columbus,OH,43204
837,S HAGUE AVE,,Columbus,OH,43204
680,RACINE AVE,,Columbus,OH,43204
2540,SUTTON AVE,,Columbus,OH,43204
3660,WEST HORIZONS,APT 301,Columbus,OH,43204
196,N HURON AVE,B,Columbus,OH,43204
1564,QUARRY VIEW,,Columbus,OH,43204
2450,WESTWOOD AVE,,Columbus,OH,43204
77,ELDON AVE,,Columbus,OH,43204
3113,PARKSIDE RD,,Columbus,OH,43204
254,S WHEATLAND AVE,,Columbus,OH,43204
614,S OAKLEY AVE,,Columbus,OH,43204
787,S BURGESS AVE,,Columbus,OH,43204
610,S TERRACE AVE,,Columbus,OH,43204
1460,HIGHBROOK DR,,Columbus,OH,43204
1353,RUNAWAY BAY DR,,Columbus,OH,43204
80,S BRINKER AVE,,Columbus,OH,43204
446,S HAGUE AVE,,Columbus,OH,43204
715,RACINE AVE,,Columbus,OH,43204
168,S EUREKA AVE,,Columbus,OH,43204
4060,BUSINESS PARK DR,,Columbus,OH,43204
670,JOSEPHINE AVE,,Columbus,OH,43204
2435,QUARRY LAKE DR,,Columbus,OH,43204
443,JOSEPHINE AVE,,Columbus,OH,43204
147,S TERRACE AVE,,Columbus,OH,43204
270,S OAKLEY AVE,,Columbus,OH,43204
1356,RUNAWAY BAY DR,CN 2D,Columbus,OH,43204
2741,SCHURTZ AVE,,Columbus,OH,43204
55,S HAGUE AVE,B,Columbus,OH,43204
1295,BELLFLOWER AVE,,Columbus,OH,43204
800,GLADSTONE AVE,,Columbus,OH,43204
3237,MCKINLEY AVE,1,Columbus,OH,43204
464,S HURON AVE,,Columbus,OH,43204
3006,CRESCENT DR,,Columbus,OH,43204
72,S OAKLEY AVE,,Columbus,OH,43204
1420,RUNAWAY BAY DR,CN 2B,Columbus,OH,43204
533,S WHEATLAND AVE,,Columbus,OH,43204
630,SALISBURY RD,,Columbus,OH,43204
436,DERRER RD,,Columbus,OH,43204
3345,TIMBER OAK DR,,Columbus,OH,43204
1436,CROSS CREEK DR,A,Columbus,OH,43204
264,POWELL CIR,UNIT D,Columbus,OH,43204
853,S HAGUE AVE,,Columbus,OH,43204
232,S WAYNE AVE,,Columbus,OH,43204
404,S CHASE AVE,UNIT B,Columbus,OH,43204
894,S HAGUE AVE,,Columbus,OH,43204
171,S EUREKA AVE,,Columbus,OH,43204
1329,CASCADE CT,,Columbus,OH,43204
21,N OAKLEY AVE,,Columbus,OH,43204
2777,MARBLEVISTA BLVD,,Columbus,OH,43204
3505,SULLIVANT AVE,,Columbus,OH,43204
1801,LAKE SHORE DR,,Columbus,OH,43204
2517,VANDERBERG AVE,,Columbus,OH,43204
418,S TERRACE AVE,,Columbus,OH,43204
1407,ROYSTON DR,,Columbus,OH,43204
3296,NATHAN CT,,Columbus,OH,43204
869,VANDERBERG PL,,Columbus,OH,43204
283,S WHEATLAND AVE,,Columbus,OH,43204
851,N WILSON RD,,Columbus,OH,43204
3731,INTERCHANGE RD,,Columbus,OH,43204
3324,MARY AVE,,Columbus,OH,43204
3259,STEPHEN DR S,,Columbus,OH,43204
614,S SYLVAN AVE,,Columbus,OH,43204
341,S WARREN AVE,,Columbus,OH,43204
517,S EUREKA AVE,,Columbus,OH,43204
780,BRIXHAM RD,,Columbus,OH,43204
3637,GRIMES DR,,Columbus,OH,43204
362,N ALGONQUIN AVE,,Columbus,OH,43204
2396,RAY ST,,Columbus,OH,43204
101,S EUREKA AVE,,Columbus,OH,43204
215,S HAGUE AVE,,Columbus,OH,43204
580,S WARREN AVE,,Columbus,OH,43204
760,CHESTERSHIRE RD,,Columbus,OH,43204
742,S HARRIS AVE,,Columbus,OH,43204
1849,SAN REMO DR,,Columbus,OH,43204
1382,BAY SHORE DR,CN 3D,Columbus,OH,43204
3485,FREMONT RD,,Columbus,OH,43204
908,CHESTERSHIRE RD,,Columbus,OH,43204
3410,WILSON WOODS DR,F,Columbus,OH,43204
3516,WESTWAY DR,,Columbus,OH,43204
3489,GREAT WESTERN BLVD,UNIT 100,Columbus,OH,43204
3316,COLONY HILL LN,,Columbus,OH,43204
3264,NATHAN CT,,Columbus,OH,43204
1424,BAY SHORE DR,CN 3B,Columbus,OH,43204
104,N OGDEN AVE,,Columbus,OH,43204
2793,OTTIS CT,,Columbus,OH,43204
1360,LAKE SHORE DR,A,Columbus,OH,43204
3551,EDSON DR,,Columbus,OH,43204
889,CHESTERSHIRE RD,,Columbus,OH,43204
3033,PALMETTO ST,,Columbus,OH,43204
632,S ROYS AVE,,Columbus,OH,43204
781,KINGSFORD RD,,Columbus,OH,43204
1213,LAKE SHORE DR,UNIT B,Columbus,OH,43204
44,N HALDY AVE,,Columbus,OH,43204
772,HARRIS AVE,,Columbus,OH,43204
89,N ROYS AVE,,Columbus,OH,43204
618,S EUREKA AVE,,Columbus,OH,43204
3283,MAPLEWAY LN,,Columbus,OH,43204
445,S WARREN AVE,,Columbus,OH,43204
225,S OGDEN AVE,,Columbus,OH,43204
588,S RICHARDSON AVE,,Columbus,OH,43204
129,LETCHWORTH AVE,,Columbus,OH,43204
219,S BRINKER AVE,,Columbus,OH,43204
128,N HALDY AVE,,Columbus,OH,43204
2717,EAKIN RD,,Columbus,OH,43204
287,S HARRIS AVE,,Columbus,OH,43204
254,RANELLE DR,,Columbus,OH,43204
195,N BURGESS AVE,,Columbus,OH,43204
2591,HARRISON RD,,Columbus,OH,43204
641 1/2,S BURGESS AVE,,Columbus,OH,43204
748,S WARREN AVE,,Columbus,OH,43204
1161,FARMHURST CT,,Columbus,OH,43204
260,N SYLVAN AVE,,Columbus,OH,43204
2440,HARDESTY DR S,,Columbus,OH,43204
2547,SULLIVANT AVE,,Columbus,OH,43204
858,BINNS BLVD,,Columbus,OH,43204
2720,FREMONT ST,,Columbus,OH,43204
136,S RICHARDSON AVE,,Columbus,OH,43204
87,S EUREKA AVE,,Columbus,OH,43204
1044,RACINE AVE,,Columbus,OH,43204
2162,QUARRY VALLEY RD,,Columbus,OH,43204
421,S WAYNE AVE,,Columbus,OH,43204
3956,BASIA DR,,Columbus,OH,43204
47,S WAYNE AVE,,Columbus,OH,43204
3159,VAUXHALL DR,,Columbus,OH,43204
656,DERRER RD,,Columbus,OH,43204
516,N WESTMOOR AVE,,Columbus,OH,43204
3516,SANITA CT,,Columbus,OH,43204
