number,street,unit,city,region,postcode,latitude,longitude,parcel_id,land_use_code,land_use_type,occupancy,owner_name,homestead,year_built,bedrooms,bathrooms,half_baths,rooms,air_conditioning,appraised_value,annual_tax,sale_price,sale_date,match_status
8352,PRIESTLEY DR,,REYNOLDSBURG,OH,43068,39.9705404,-82.7783351,,,,,,,,,,,,,,,,,UNMATCHED
6870,E LIVINGSTON AVE,APT G,REYNOLDSBURG,OH,43068,39.9458093,-82.8123341,060-000958,403,COMMERCIAL,LIKELY_RENTAL,WOODVIEW PLAZA ASSOCIATES LLC,,,0,0,0,0,0,7058300.00,202105.28,0,11/01/2013,MATCHED
91,S BELMAR DR SW,,PATASKALA,OH,43068,39.9870007,-82.7634608,,,,,,,,,,,,,,,,,UNMATCHED
857,MILLSTREAM DR,,REYNOLDSBURG,OH,43068,39.9709624,-82.7680242,,,,,,,,,,,,,,,,,UNMATCHED
8900,E MAIN ST,,ETNA TWP,OH,43068,39.9562419,-82.7642154,,,,,,,,,,,,,,,,,UNMATCHED
1019,CELOSIA CT,,REYNOLDSBURG,OH,43068,39.9678167,-82.7649613,,,,,,,,,,,,,,,,,UNMATCHED
543,HUNNICUT DR,,REYNOLDSBURG,OH,43068,39.9788623,-82.7597606,,,,,,,,,,,,,,,,,UNMATCHED
565,ALLI'S PLACE E,,REYNOLDSBURG,OH,43068,39.9789666,-82.7576085,,,,,,,,,,,,,,,,,UNMATCHED
423,BALLMAN RD SW,,ETNA TWP,OH,43068,39.9628659,-82.7355345,,,,,,,,,,,,,,,,,UNMATCHED
13120,NATIONAL RD SW,,ETNA TWP,OH,43068,39.9567618,-82.7334742,,,,,,,,,,,,,,,,,UNMATCHED
8860,E MAIN ST,,ETNA TWP,OH,43068,39.9562195,-82.765877,,,,,,,,,,,,,,,,,UNMATCHED
117,CHARWARD RD SW,,PATASKALA,OH,43068,39.9853989,-82.765361,,,,,,,,,,,,,,,,,UNMATCHED
14441,E BROAD ST,,PATASKALA,OH,43068,39.989251,-82.7572884,,,,,,,,,,,,,,,,,UNMATCHED
777,TUROS CT,,REYNOLDSBURG,OH,43068,39.9728905,-82.7657719,,,,,,,,,,,,,,,,,UNMATCHED
8037,POLK PATH,,REYNOLDSBURG,OH,43068,39.940621,-82.7787691,,,,,,,,,,,,,,,,,UNMATCHED
166,GEORGIAN DR SW,,ETNA TWP,OH,43068,39.9427783,-82.7581559,,,,,,,,,,,,,,,,,UNMATCHED
8387,LUCERNE DR,,REYNOLDSBURG,OH,43068,39.9725333,-82.7780174,,,,,,,,,,,,,,,,,UNMATCHED
1195,DAWN DR,,REYNOLDSBURG,OH,43068,39.9625414,-82.777026,,,,,,,,,,,,,,,,,UNMATCHED
240,BLUEVIEW DR SW,,ETNA TWP,OH,43068,39.9495646,-82.7254535,,,,,,,,,,,,,,,,,UNMATCHED
1822,KELLYS PATH,,REYNOLDSBURG,OH,43068,39.9499342,-82.7714453,,,,,,,,,,,,,,,,,UNMATCHED
8660,E BROAD ST,,PATASKALA,OH,43068,39.9882187,-82.7684101,,,,,,,,,,,,,,,,,UNMATCHED
819,BROSMER CT,,REYNOLDSBURG,OH,43068,39.973406,-82.7567339,,,,,,,,,,,,,,,,,UNMATCHED
8757,MILLPOND DR,,REYNOLDSBURG,OH,43068,39.9715386,-82.7674641,,,,,,,,,,,,,,,,,UNMATCHED
1873,CHIMNEY HILL CT,,REYNOLDSBURG,OH,43068,39.9481131,-82.7806576,,,,,,,,,,,,,,,,,UNMATCHED
942,MASTIN PL,,REYNOLDSBURG,OH,43068,39.9676121,-82.7773156,,,,,,,,,,,,,,,,,UNMATCHED
8491,WILDOMAR AVE,,REYNOLDSBURG,OH,43068,39.9737796,-82.7753428,,,,,,,,,,,,,,,,,UNMATCHED
8654,KINGSLEY DR,,REYNOLDSBURG,OH,43068,39.9663632,-82.7687604,,,,,,,,,,,,,,,,,UNMATCHED
8038,HARVEST MOON DR,,REYNOLDSBURG,OH,43068,39.9414733,-82.7803193,,,,,,,,,,,,,,,,,UNMATCHED
8445,KINGSLEY DR,,REYNOLDSBURG,OH,43068,39.964037,-82.7738808,,,,,,,,,,,,,,,,,UNMATCHED
1110,TAYLOR MILLS DR,,REYNOLDSBURG,OH,43068,39.9649476,-82.7683948,,,,,,,,,,,,,,,,,UNMATCHED
11751,PALMER RD SW,,ETNA TWP,OH,43068,39.9430224,-82.7078534,,,,,,,,,,,,,,,,,UNMATCHED
54,BARRY RD SW,,PATASKALA,OH,43068,39.9939327,-82.7662039,,,,,,,,,,,,,,,,,UNMATCHED
9320,HUGGINS LN,,REYNOLDSBURG,OH,43068,39.9795709,-82.7541124,,,,,,,,,,,,,,,,,UNMATCHED
8301,GLENCREST DR,,REYNOLDSBURG,OH,43068,39.9617225,-82.7772612,,,,,,,,,,,,,,,,,UNMATCHED
9546,MINK ST SW,,ETNA TWP,OH,43068,39.9548563,-82.7302516,,,,,,,,,,,,,,,,,UNMATCHED
943,HARRIER PL,,REYNOLDSBURG,OH,43068,39.9677493,-82.7764566,,,,,,,,,,,,,,,,,UNMATCHED
8882,KINGSLEY DR,,REYNOLDSBURG,OH,43068,39.9684608,-82.7634527,,,,,,,,,,,,,,,,,UNMATCHED
797,MILLSTREAM DR,,REYNOLDSBURG,OH,43068,39.9722851,-82.7670104,,,,,,,,,,,,,,,,,UNMATCHED
1135,DAWN DR,,REYNOLDSBURG,OH,43068,39.963035,-82.7791127,,,,,,,,,,,,,,,,,UNMATCHED
8902,CORAL CANYON CIR,,REYNOLDSBURG,OH,43068,39.9729026,-82.7636659,,,,,,,,,,,,,,,,,UNMATCHED
8513,KINGSLEY DR,,REYNOLDSBURG,OH,43068,39.966011,-82.7724917,,,,,,,,,,,,,,,,,UNMATCHED
8362,KINGSLEY DR,,REYNOLDSBURG,OH,43068,39.9640308,-82.7763003,,,,,,,,,,,,,,,,,UNMATCHED
9177,RUSTON LN,,REYNOLDSBURG,OH,43068,39.9769648,-82.7572619,,,,,,,,,,,,,,,,,UNMATCHED
7189,TAYLOR RD SW,,PATASKALA,OH,43068,39.9866065,-82.7672934,,,,,,,,,,,,,,,,,UNMATCHED
266,BALLMAN RD SW,,ETNA TWP,OH,43068,39.9606736,-82.7344196,,,,,,,,,,,,,,,,,UNMATCHED
15069,PALMER RD SW,,ETNA TWP,OH,43068,39.9461486,-82.7676818,,,,,,,,,,,,,,,,,UNMATCHED
1012,SEALYHAM CT,,REYNOLDSBURG,OH,43068,39.966511,-82.7751756,,,,,,,,,,,,,,,,,UNMATCHED
59,DOVER CT SW,,PATASKALA,OH,43068,39.9928461,-82.7541338,,,,,,,,,,,,,,,,,UNMATCHED
8342,GLENCREST DR,,REYNOLDSBURG,OH,43068,39.9618972,-82.7761239,,,,,,,,,,,,,,,,,UNMATCHED
2100,RAVINE PL,,REYNOLDSBURG,OH,43068,39.9433226,-82.7769428,,,,,,,,,,,,,,,,,UNMATCHED
1167,DAYLIGHT DR,,REYNOLDSBURG,OH,43068,39.9631022,-82.7770487,,,,,,,,,,,,,,,,,UNMATCHED
18,SOUTHVIEW DR SW,,ETNA TWP,OH,43068,39.9533853,-82.7501413,,,,,,,,,,,,,,,,,UNMATCHED
8072,FENWAY CIR,,REYNOLDSBURG,OH,43068,39.9423241,-82.779782,,,,,,,,,,,,,,,,,UNMATCHED
8607,VICTORIA MEADOW LN SW,,REYNOLDSBURG,OH,43068,39.9720693,-82.7714111,,,,,,,,,,,,,,,,,UNMATCHED
167,GEORGIAN DR SW,,ETNA TWP,OH,43068,39.9425437,-82.7578249,,,,,,,,,,,,,,,,,UNMATCHED
131,CANTERBERRY LN SW,,REYNOLDSBURG,OH,43068,39.9521147,-82.7735635,,,,,,,,,,,,,,,,,UNMATCHED
10077,TOLLGATE RD SW,,ETNA TWP,OH,43068,39.9482478,-82.7051543,,,,,,,,,,,,,,,,,UNMATCHED
8450,E MAIN ST,,REYNOLDSBURG,OH,43068,39.9560871,-82.7742797,,,,,,,,,,,,,,,,,UNMATCHED
585,ALLI'S PLACE E,,REYNOLDSBURG,OH,43068,39.9785629,-82.7576259,,,,,,,,,,,,,,,,,UNMATCHED
9370,SUMMIT RD SW,,ETNA TWP,OH,43068,39.9574708,-82.7527673,,,,,,,,,,,,,,,,,UNMATCHED
1977,RAVINE WAY,,REYNOLDSBURG,OH,43068,39.945747,-82.7764733,,,,,,,,,,,,,,,,,UNMATCHED
8424,LUCERNE DR,,REYNOLDSBURG,OH,43068,39.9726592,-82.7762027,,,,,,,,,,,,,,,,,UNMATCHED
1349,RESERVE DR,,REYNOLDSBURG,OH,43068,39.9588906,-82.7749461,,,,,,,,,,,,,,,,,UNMATCHED
2322,MADISON AVE,,REYNOLDSBURG,OH,43068,39.9400615,-82.7778774,,,,,,,,,,,,,,,,,UNMATCHED
1483,COBBLEGATE LN,,REYNOLDSBURG,OH,43068,39.9483097,-82.7773819,,,,,,,,,,,,,,,,,UNMATCHED
1282,HANSON ST,,REYNOLDSBURG,OH,43068,39.9602185,-82.7790343,,,,,,,,,,,,,,,,,UNMATCHED
8086,POLK PATH,,REYNOLDSBURG,OH,43068,39.9408895,-82.7777282,,,,,,,,,,,,,,,,,UNMATCHED
1982,DESTINY PL N,,REYNOLDSBURG,OH,43068,39.9449953,-82.781216,,,,,,,,,,,,,,,,,UNMATCHED
13260,NATIONAL RD SW,,ETNA TWP,OH,43068,39.9569107,-82.7359494,,,,,,,,,,,,,,,,,UNMATCHED
90,SALEM CT SW,,PATASKALA,OH,43068,39.9911383,-82.7576864,,,,,,,,,,,,,,,,,UNMATCHED
937,QUAINT CT,,REYNOLDSBURG,OH,43068,39.9695001,-82.7697334,,,,,,,,,,,,,,,,,UNMATCHED
9660,TAYLOR RD SW,,REYNOLDSBURG,OH,43068,39.9512037,-82.7720045,,,,,,,,,,,,,,,,,UNMATCHED
66,BELZ-WARNER BLVD,,PATASKALA,OH,43068,39.9916508,-82.7658251,,,,,,,,,,,,,,,,,UNMATCHED
8920,E MAIN ST,,ETNA TWP,OH,43068,39.9563028,-82.762649,,,,,,,,,,,,,,,,,UNMATCHED
13057,NATIONAL RD SW,,ETNA TWP,OH,43068,39.9564862,-82.7319398,,,,,,,,,,,,,,,,,UNMATCHED
989,MAHLE DR SW,,REYNOLDSBURG,OH,43068,39.9691711,-82.7606617,,,,,,,,,,,,,,,,,UNMATCHED
8467,BEDLINGTON DR,,REYNOLDSBURG,OH,43068,39.9660862,-82.7737706,,,,,,,,,,,,,,,,,UNMATCHED
936,MAHLE DR SW,,REYNOLDSBURG,OH,43068,39.970542,-82.7600933,,,,,,,,,,,,,,,,,UNMATCHED
9015,MAREN CT,,REYNOLDSBURG,OH,43068,39.969184,-82.7595197,,,,,,,,,,,,,,,,,UNMATCHED
8248,KINGSLEY DR,,REYNOLDSBURG,OH,43068,39.9645367,-82.7794068,,,,,,,,,,,,,,,,,UNMATCHED
72,SALEM CT SW,,PATASKALA,OH,43068,39.9912087,-82.7580083,,,,,,,,,,,,,,,,,UNMATCHED
795,MILLSTREAM DR,,REYNOLDSBURG,OH,43068,39.9721519,-82.7671018,,,,,,,,,,,,,,,,,UNMATCHED
15472,PALMER RD SW,,ETNA TWP,OH,43068,39.9469829,-82.7747732,,,,,,,,,,,,,,,,,UNMATCHED
2063,STONE VALLEY PL,,REYNOLDSBURG,OH,43068,39.9435774,-82.7793314,,,,,,,,,,,,,,,,,UNMATCHED
8380,PRIESTLEY DR,,REYNOLDSBURG,OH,43068,39.9714123,-82.7780708,,,,,,,,,,,,,,,,,UNMATCHED
1740,RUNIK PL W,APT E,REYNOLDSBURG,OH,43068,39.9468593,-82.8124798,,,,,,,,,,,,,,,,,UNMATCHED
6870,E LIVINGSTON AVE,APT C,REYNOLDSBURG,OH,43068,39.9458244,-82.8125089,060-000958,403,COMMERCIAL,LIKELY_RENTAL,WOODVIEW PLAZA ASSOCIATES LLC,,,0,0,0,0,0,7058300.00,202105.28,0,11/01/2013,MATCHED
6885,GREENLEAF DR,APT A1,REYNOLDSBURG,OH,43068,39.9563821,-82.8140247,,,,,,,,,,,,,,,,,UNMATCHED
1933,BALTIMORE-REYNOLDSBURG RD,,REYNOLDSBURG,OH,43068,39.9422706,-82.7938833,060-005564,400,COMMERCIAL,LIKELY_RENTAL,ECC REYNOLDSBURG LLC,,,0,0,0,0,0,494600.00,14162.2,0,12/08/2020,MATCHED
7593,LORIMAR DR,,REYNOLDSBURG,OH,43068,39.944247,-82.7929496,060-009221,553,APARTMENT,LIKELY_RENTAL,ENDURUS - TRADITIONS LLC,,2006,2,2,1,6,1,128700.00,2362.04,17740000,06/01/2023,MATCHED
7427,CHERRY BROOK DR,,REYNOLDSBURG,OH,43068,39.9466613,-82.7940346,060-009142,550,APARTMENT_4PLUS,OWNER_OCCUPIED,CHATMAN SEAN,Y,2005,2,2,1,6,1,302600.00,4920.78,280000,02/20/2025,MATCHED
1912,BALTIMORE-REYNOLDSBURG RD,,REYNOLDSBURG,OH,43068,39.9448429,-82.794748,,,,,,,,,,,,,,,,,UNMATCHED
7578,LORIMAR DR,,REYNOLDSBURG,OH,43068,39.9446009,-82.7930646,060-009207,553,APARTMENT,LIKELY_RENTAL,ENDURUS - TRADITIONS LLC,,2006,2,2,2,4,1,128700.00,2362.04,17740000,06/01/2023,MATCHED
2028,OPAL ST,,REYNOLDSBURG,OH,43068,39.9436784,-82.7927113,060-009261,553,APARTMENT,LIKELY_RENTAL,ENDURUS - TRADITIONS LLC,,2008,2,2,1,4,1,128700.00,2362.04,17740000,06/01/2023,MATCHED
7620,LORIMAR DR,,REYNOLDSBURG,OH,43068,39.9445599,-82.7923938,060-009218,553,APARTMENT,LIKELY_RENTAL,ENDURUS - TRADITIONS LLC,,2006,2,2,1,4,1,128700.00,2362.04,17740000,06/01/2023,MATCHED
7586,LORIMAR DR,,REYNOLDSBURG,OH,43068,39.9445869,-82.7929173,060-009209,550,APARTMENT_4PLUS,LIKELY_RENTAL,ENDURUS - TRADITIONS LLC,,2006,2,2,2,4,1,128700.00,2362.04,760000,06/01/2023,MATCHED
1885,BALTIMORE-REYNOLDSBURG RD,,REYNOLDSBURG,OH,43068,39.9448876,-82.7962206,,,,,,,,,,,,,,,,,UNMATCHED
7597,LORIMAR DR,,REYNOLDSBURG,OH,43068,39.9442447,-82.792882,060-009222,553,APARTMENT,LIKELY_RENTAL,ENDURUS - TRADITIONS LLC,,2006,2,2,1,6,1,128700.00,2362.04,17740000,06/01/2023,MATCHED
1889,CHERRY BROOK PL,,REYNOLDSBURG,OH,43068,39.9460436,-82.7923346,060-009188,550,APARTMENT_4PLUS,OWNER_OCCUPIED,BUCK SHIRLEY A,Y,2006,3,3,0,6,1,265100.00,4249.02,190505,11/14/2006,MATCHED
2068,OPAL ST,,REYNOLDSBURG,OH,43068,39.9432723,-82.7923153,060-009270,553,APARTMENT,LIKELY_RENTAL,ENDURUS - TRADITIONS LLC,,2008,2,2,1,4,1,128700.00,2362.04,17740000,06/01/2023,MATCHED
2168,COMMONS RD S,,REYNOLDSBURG,OH,43068,39.9366787,-82.8264578,,,,,,,,,,,,,,,,,UNMATCHED
6522,PENICK DR,,REYNOLDSBURG,OH,43068,39.9499266,-82.8221212,060-002264,510,SINGLE_FAMILY,LIKELY_OWNER,AGIN THOMAS E,,1959,3,2,0,6,1,212700.00,3811.8,77500,03/02/1995,MATCHED
6837,BARTLETT RD,,REYNOLDSBURG,OH,43068,39.9510299,-82.8139319,060-003061,510,SINGLE_FAMILY,LIKELY_RENTAL,ALBARRAN BEATRICE,,1960,3,2,0,6,1,212800.00,3813.34,220000,02/18/2022,MATCHED
6777,RETTON RD,,REYNOLDSBURG,OH,43068,39.9480937,-82.8148553,060-003132,510,SINGLE_FAMILY,OWNER_OCCUPIED,BUSH CORNELIUS J,Y,1960,3,2,0,5,1,193000.00,2957.28,137500,10/22/2018,MATCHED
7856,PALMER RD,,REYNOLDSBURG,OH,43068,39.9502082,-82.7851915,060-004955,511,SINGLE_FAMILY,OWNER_OCCUPIED,HUBBARD CAROLYN TR,Y,1962,3,1,1,6,1,258300.00,4138.32,0,07/21/2017,MATCHED
7731,BURKEY DR,,REYNOLDSBURG,OH,43068,39.9520975,-82.7909407,,,,,,,,,,,,,,,,,UNMATCHED
1800,PICKERING DR,,REYNOLDSBURG,OH,43068,39.9446187,-82.8181997,060-002441,510,SINGLE_FAMILY,LIKELY_RENTAL,GREGORY JEANETTE M,,1959,3,2,1,6,1,230000.00,4122.08,100000,07/25/2023,MATCHED
6516,MALONE DR,,REYNOLDSBURG,OH,43068,39.9476013,-82.8216945,060-002354,510,SINGLE_FAMILY,LIKELY_OWNER,BURCZYK JOHN,,1959,4,2,0,8,1,233000.00,4175.32,116000,08/17/2015,MATCHED
6580,BIRCHVIEW DR,,REYNOLDSBURG,OH,43068,39.9400298,-82.8189713,060-004613,510,SINGLE_FAMILY,LIKELY_OWNER,FRANCOIS HANNAH,,1973,4,2,1,8,1,225300.00,4037.6,100000,10/27/2015,MATCHED
6403,ROSELAWN AVE,,REYNOLDSBURG,OH,43068,39.9459413,-82.8245445,060-002671,510,SINGLE_FAMILY,LIKELY_OWNER,MILLER DONALD,,1959,3,1,0,5,1,168600.00,3094,135000,05/19/2020,MATCHED
6573,SANTA CRUZ PL,,REYNOLDSBURG,OH,43068,39.9407029,-82.8193435,060-006206,550,APARTMENT_4PLUS,LIKELY_RENTAL,NAZIRA M YUSUPOVA INVESTMENT LLC,,1972,2,1,1,5,1,74900.00,1374.76,40000,02/06/2019,MATCHED
1554,STOUDER DR,,REYNOLDSBURG,OH,43068,39.9492121,-82.8226128,060-002406,510,SINGLE_FAMILY,LIKELY_OWNER,PHIEFFER LAURA,,1958,4,2,0,8,1,208400.00,3824.9,145000,05/27/2021,MATCHED
1400,BEELER DR,,REYNOLDSBURG,OH,43068,39.9521102,-82.82617,,,,,,,,,,,,,,,,,UNMATCHED
1668,COBBLEGATE LN,,REYNOLDSBURG,OH,43068,39.948645,-82.7822202,060-004973,510,SINGLE_FAMILY,OWNER_OCCUPIED,TURRIN AARON S TR,Y,1972,4,2,1,8,1,290800.00,4709.84,0,11/12/2014,MATCHED
1616,BRICE RD,,REYNOLDSBURG,OH,43068,39.9472054,-82.8291216,060-002624,417,COMMERCIAL,LIKELY_RENTAL,D & S REAL ESTATE INVESTMENTS LTD,,1959,3,1,0,5,1,194200.00,7637,0,07/25/2018,MATCHED
6558,RETTON RD,,REYNOLDSBURG,OH,43068,39.9483708,-82.8208019,060-002337,510,SINGLE_FAMILY,LIKELY_RENTAL,ALTO ASSET COMPANY 5 LLC,,1959,3,2,0,7,1,196300.00,3602.58,3771322.91,08/15/2023,MATCHED
1355,BRICE RD,,REYNOLDSBURG,OH,43068,39.9531129,-82.8293458,,,,,,,,,,,,,,,,,UNMATCHED
7011,SHAULIS DR,,REYNOLDSBURG,OH,43068,39.9488177,-82.8086689,060-002926,510,SINGLE_FAMILY,LIKELY_OWNER,HOLOBAUGH MARK H,,1961,4,2,0,6,1,211300.00,3786.72,0,02/04/2004,MATCHED
1361,BEELER DR,,REYNOLDSBURG,OH,43068,39.9528825,-82.8258562,,,,,,,,,,,,,,,,,UNMATCHED
1751,ELMBROOK LN,,REYNOLDSBURG,OH,43068,39.9471942,-82.8063362,060-006885,402,COMMERCIAL,LIKELY_RENTAL,ELMBROOK OAG LLC,,1985,2,1,1,4,1,2726000.00,78055.32,1535500,10/02/2008,MATCHED
1627,GRAHAM RD,,REYNOLDSBURG,OH,43068,39.9510526,-82.7960891,060-000953,511,SINGLE_FAMILY,LIKELY_OWNER,BROCK DANIEL P,,1954,2,1,0,5,1,161000.00,2885.62,64000,04/25/1994,MATCHED
2109,CREEKVIEW CT,,REYNOLDSBURG,OH,43068,39.9407215,-82.7951892,,,,,,,,,,,,,,,,,UNMATCHED
1439,HOOTMAN RD,,REYNOLDSBURG,OH,43068,39.9522056,-82.8181074,060-001993,510,SINGLE_FAMILY,OWNER_OCCUPIED,DYE ROBERT G,Y,1958,3,2,0,7,1,228500.00,3593.18,0,10/30/1968,MATCHED
6426,SLACK RD,,REYNOLDSBURG,OH,43068,39.9434652,-82.8233453,060-002757,510,SINGLE_FAMILY,LIKELY_RENTAL,TJBH LLC,,1959,3,2,0,5,1,176500.00,3239.22,0,10/04/2019,MATCHED
7598,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.945803,-82.7941738,060-007513,450,COMMERCIAL,LIKELY_RENTAL,BREMILY DEVELOPMENT LLC,,,0,0,0,0,0,189700.00,5432.22,280000,03/15/2023,MATCHED
7760,BURKEY DR,,REYNOLDSBURG,OH,43068,39.9524222,-82.7901622,,,,,,,,,,,,,,,,,UNMATCHED
6337,RIDER RD,,REYNOLDSBURG,OH,43068,39.9489001,-82.8272776,060-001298,510,SINGLE_FAMILY,LIKELY_OWNER,POWELL KELLY R,,1959,3,1,1,5,1,200300.00,3589.6,147500,12/10/2019,MATCHED
6820,CLYMER DR,,REYNOLDSBURG,OH,43068,39.9530975,-82.814964,060-004004,510,SINGLE_FAMILY,LIKELY_RENTAL,VB ELEVEN LLC,,1962,3,2,0,5,1,174500.00,3202.54,20974000,11/19/2024,MATCHED
1771,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.9454659,-82.8171938,060-003233,680,EXEMPT,LIKELY_RENTAL,CREATIVE HOUSING INC,,1960,3,2,0,5,1,0.00,0,74900,05/31/1994,MATCHED
6590,ROSELAWN AVE,,REYNOLDSBURG,OH,43068,39.9467187,-82.8195526,060-002471,510,SINGLE_FAMILY,LIKELY_RENTAL,ANDERSON JOHNITA,,1959,3,1,1,5,1,193600.00,3469.28,0,10/22/1999,MATCHED
7679,EASTWOOD ST,,REYNOLDSBURG,OH,43068,39.9514603,-82.7921944,060-001879,510,SINGLE_FAMILY,LIKELY_RENTAL,ABDULLAHI SADIYA,,1959,4,2,0,8,1,256100.00,4699.98,0,11/24/2015,MATCHED
7068,RETTON RD,,REYNOLDSBURG,OH,43068,39.9503241,-82.8074887,060-002071,510,SINGLE_FAMILY,LIKELY_RENTAL,OSHEA PATRICK J TR,,1959,3,2,0,6,1,175000.00,3211.44,0,05/21/2015,MATCHED
2040,BRICE RD,,REYNOLDSBURG,OH,43068,39.9390519,-82.8297071,060-002387,447,COMMERCIAL,UNKNOWN,F&R LIMITED PARTNERSHIP,,,0,0,0,0,0,915000.00,29018.96,650000,09/09/1997,MATCHED
6684,WOODSEDGE DR,,REYNOLDSBURG,OH,43068,39.9392501,-82.8157465,060-004530,510,SINGLE_FAMILY,LIKELY_OWNER,NWARU SIMON JR,,1969,5,2,1,9,1,351400.00,6297.04,363400,09/26/2023,MATCHED
7864,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.9459667,-82.7862445,060-007234,510,SINGLE_FAMILY,UNKNOWN,FULLER ROBERT J,,1987,4,2,1,8,1,334800.00,5999.56,168500,11/03/1987,MATCHED
1552,VALLEY DR,,REYNOLDSBURG,OH,43068,39.9531381,-82.7903761,060-001925,510,SINGLE_FAMILY,OWNER_OCCUPIED,ERWIN JENNIFER A,Y,1965,3,1,1,7,1,238200.00,3766.76,0,09/12/2024,MATCHED
7694,CRITWELL CT,,REYNOLDSBURG,OH,43068,39.9459862,-82.7909557,060-006693,510,SINGLE_FAMILY,LIKELY_OWNER,CARTER RICHARD II,,1984,4,2,1,8,1,388000.00,6952.9,210000,06/11/2010,MATCHED
7783,WAYFARING CT,,REYNOLDSBURG,OH,43068,39.9430207,-82.7880642,060-007118,510,SINGLE_FAMILY,LIKELY_OWNER,ELDER ROSHONDA,,1987,3,2,1,8,1,284900.00,5105.62,148900,10/21/2014,MATCHED
1765,ELMBROOK LN,,REYNOLDSBURG,OH,43068,39.9469203,-82.8063587,060-006885,402,COMMERCIAL,LIKELY_RENTAL,ELMBROOK OAG LLC,,1985,2,1,1,4,1,2726000.00,78055.32,1535500,10/02/2008,MATCHED
7488,STONETRAIL WAY,,REYNOLDSBURG,OH,43068,39.9430077,-82.7960085,,,,,,,,,,,,,,,,,UNMATCHED
2111,CREEKVIEW CT,,REYNOLDSBURG,OH,43068,39.9406647,-82.7952201,,,,,,,,,,,,,,,,,UNMATCHED
7874,OAK VALLEY RD,,REYNOLDSBURG,OH,43068,39.951453,-82.7870006,060-008021,510,SINGLE_FAMILY,LIKELY_OWNER,SUCCESS WILBY,,1994,4,2,1,8,1,369800.00,6626.76,380000,10/29/2021,MATCHED
7665,REDMAN LN,,REYNOLDSBURG,OH,43068,39.9439433,-82.7911459,060-007869,550,APARTMENT_4PLUS,LIKELY_RENTAL,BAUER CATHERINE L,,1992,2,2,0,5,1,198100.00,3550.16,89000,05/30/2012,MATCHED
1595,LANCASTER AVE,,REYNOLDSBURG,OH,43068,39.9511273,-82.8001369,060-008058,511,SINGLE_FAMILY,LIKELY_OWNER,ARMSTRONG JAMES III,,1938,3,1,1,7,1,201300.00,3607.52,187500,08/02/2016,MATCHED
1754,LEIGHTON DR,,REYNOLDSBURG,OH,43068,39.9490401,-82.7910246,060-007733,510,SINGLE_FAMILY,LIKELY_OWNER,SCHULZ ERIC R,,1993,3,2,0,6,1,294100.00,5270.48,0,10/28/2010,MATCHED
1982,COMMONS RD N,,REYNOLDSBURG,OH,43068,39.9398341,-82.8256345,,,,,,,,,,,,,,,,,UNMATCHED
6752,RETTON RD,,REYNOLDSBURG,OH,43068,39.9482775,-82.8156105,060-003098,510,SINGLE_FAMILY,LIKELY_RENTAL,RS XII COLUMBUS OWNER 1 LP,,1960,3,2,0,6,1,201800.00,3703.24,200000,10/12/2021,MATCHED
6893,SARA PL,,REYNOLDSBURG,OH,43068,39.9485,-82.8116493,060-002995,510,SINGLE_FAMILY,LIKELY_OWNER,LACY ALAN L,,1960,5,2,0,7,1,232600.00,4168.16,0,07/20/2020,MATCHED
7636,DALGLEN DR,,REYNOLDSBURG,OH,43068,39.9534642,-82.7936431,060-000366,510,SINGLE_FAMILY,LIKELY_OWNER,GREELY RICHARD A,,1956,3,2,0,5,1,198300.00,3553.76,59500,08/09/1993,MATCHED
6505,E LIVINGSTON AVE,,REYNOLDSBURG,OH,43068,39.9424679,-82.8214491,060-001195,425,COMMERCIAL,UNKNOWN,BLACKLICK PROPERTIES LTD,,,0,0,0,0,0,438600.00,12558.72,0,08/04/1997,MATCHED
2102,COMMONS RD N,,REYNOLDSBURG,OH,43068,39.9387787,-82.8245312,,,,,,,,,,,,,,,,,UNMATCHED
2106,COMMONS RD S,,REYNOLDSBURG,OH,43068,39.9368533,-82.8249541,,,,,,,,,,,,,,,,,UNMATCHED
1907,REDWOOD ST,,REYNOLDSBURG,OH,43068,39.9428766,-82.8187664,060-004123,520,TWO_FAMILY,LIKELY_RENTAL,ZENG FANYI,,1963,6,4,0,12,1,283900.00,5210.14,164250,11/16/2017,MATCHED
2001,FARMSBURY DR,,REYNOLDSBURG,OH,43068,39.9441455,-82.7843245,060-008028,510,SINGLE_FAMILY,LIKELY_OWNER,SHUGART JESSE L,,1996,4,2,1,9,1,362300.00,6492.62,405000,04/14/2023,MATCHED
6715,WANAMAKER DR,,REYNOLDSBURG,OH,43068,39.9471056,-82.8163912,060-003157,510,SINGLE_FAMILY,LIKELY_RENTAL,GANTNER JAMES G,,1960,4,1,1,6,1,219800.00,4033.58,0,02/14/2023,MATCHED
7619,DALGLEN DR,,REYNOLDSBURG,OH,43068,39.9528166,-82.7939698,060-000381,510,SINGLE_FAMILY,LIKELY_OWNER,CLICK JOSEPH R,,1956,5,2,0,9,1,324000.00,5806.54,350000,05/01/2024,MATCHED
